identifier,title,description,keywords,issued,modified,publisherName,fn,hasEmail,accessLevel,title1,format1,mediaType1,accessURL1,title2,format2,mediaType2,accessURL2,title3,format3,mediaType3,downloadURL3,title4,format4,mediaType4,downloadURL4,title5,format5,mediaType5,downloadURL5,title6,format6,mediaType6,downloadURL6,landingPage,webService,license,spatial,theme 
http://ogrip-geohio.opendata.arcgis.com/datasets/4d4ea891962c4859aa9153876b36062c_2,Pike Landmarks LBRS,"The State of Ohio Location Based Response System landmarks depict the landmarks along public and private roads within participating Ohio Counties. Landmark data was developed from data collected by field observation of existing address locations at the time of collection. <a href=""http://gis3.oit.ohio.gov/ZIPARCHIVES/GEOHIO_METADATA/pik_lndmrks.xml"" target=""_blank"">View Full Metadata</a>","['Pike', 'LBRS', 'Landmarks', 'Ohio', 'Trans', 'Transportation', 'Pike County']",2015-01-29T18:55:50.000Z,2015-08-28T13:09:10.000Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/4d4ea891962c4859aa9153876b36062c_2,Esri Rest API,Esri REST,application/json,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Pike_LBRS/FeatureServer/2,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/4d4ea891962c4859aa9153876b36062c_2.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/4d4ea891962c4859aa9153876b36062c_2.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/4d4ea891962c4859aa9153876b36062c_2.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/4d4ea891962c4859aa9153876b36062c_2.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/4d4ea891962c4859aa9153876b36062c_2,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Pike_LBRS/FeatureServer/2,https://hub.arcgis.com/api/v2/datasets/4d4ea891962c4859aa9153876b36062c_2/license,"-83.3806,38.9483,-82.7963,39.1985",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/3f5d3bf65c8c4a3f8fb3f561999262be_2,Perry Landmarks LBRS,"The State of Ohio Location Based Response System landmarks depict the landmarks along public and private roads within participating Ohio Counties. Landmark data was developed from data collected by field observation of existing address locations at the time of collection.<a href=""http://gis3.oit.ohio.gov/ZIPARCHIVES/GEOHIO_METADATA/per_lndmrks.xml"" target=""_blank"">View Full Metadata</a>","['Perry', 'Ohio', 'LBRS', 'Landmarks', 'Trans', 'Transportation', 'Perry County']",2015-01-29T18:43:32.000Z,2015-08-28T13:08:24.000Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/3f5d3bf65c8c4a3f8fb3f561999262be_2,Esri Rest API,Esri REST,application/json,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Perry_LBRS/FeatureServer/2,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/3f5d3bf65c8c4a3f8fb3f561999262be_2.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/3f5d3bf65c8c4a3f8fb3f561999262be_2.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/3f5d3bf65c8c4a3f8fb3f561999262be_2.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/3f5d3bf65c8c4a3f8fb3f561999262be_2.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/3f5d3bf65c8c4a3f8fb3f561999262be_2,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Perry_LBRS/FeatureServer/2,https://hub.arcgis.com/api/v2/datasets/3f5d3bf65c8c4a3f8fb3f561999262be_2/license,"-82.4712,39.551,-82.0293,39.9271",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/58671183411a4e2f8b54735007e5a53b_2,Paulding Landmarks LBRS,"The State of Ohio Location Based Response System landmarks depict the landmarks along public and private roads within participating Ohio Counties. Landmark data was developed from data collected by field observation of existing address locations at the time of collection. <a href=""http://gis3.oit.ohio.gov/ZIPARCHIVES/GEOHIO_METADATA/pau_lndmrks.xml"" target=""_blank"">View Full Metadata</a>","['Paulding', 'Ohio', 'Landmarks', 'LBRS', 'Trans', 'Transportation', 'Paulding County']",2015-01-20T19:51:50.000Z,2015-08-28T13:08:06.000Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/58671183411a4e2f8b54735007e5a53b_2,Esri Rest API,Esri REST,application/json,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Paulding_LBRS/FeatureServer/2,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/58671183411a4e2f8b54735007e5a53b_2.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/58671183411a4e2f8b54735007e5a53b_2.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/58671183411a4e2f8b54735007e5a53b_2.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/58671183411a4e2f8b54735007e5a53b_2.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/58671183411a4e2f8b54735007e5a53b_2,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Paulding_LBRS/FeatureServer/2,https://hub.arcgis.com/api/v2/datasets/58671183411a4e2f8b54735007e5a53b_2/license,"-84.8098,40.9857,-84.3366,41.2586",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/d06ce6d69e1840ce805f4776c231f148_2,Muskingum Landmarks LBRS,"The State of Ohio Location Based Response System landmarks depict the landmarks along public and private roads within participating Ohio Counties. Landmark data was developed from data collected by field observation of existing address locations at the time of collection. <a href=""http://gis3.oit.ohio.gov/ZIPARCHIVES/GEOHIO_METADATA/mus_lndmrks.xml"" target=""_blank"">View Full Metadata</a>","['Muskingum', 'LBRS', 'Landmarks', 'Ohio', 'Trans', 'Transportation', 'Muskingum County']",2015-01-20T18:40:44.000Z,2015-08-28T13:03:55.000Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/d06ce6d69e1840ce805f4776c231f148_2,Esri Rest API,Esri REST,application/json,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Muskingum_LBRS/FeatureServer/2,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/d06ce6d69e1840ce805f4776c231f148_2.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/d06ce6d69e1840ce805f4776c231f148_2.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/d06ce6d69e1840ce805f4776c231f148_2.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/d06ce6d69e1840ce805f4776c231f148_2.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/d06ce6d69e1840ce805f4776c231f148_2,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Muskingum_LBRS/FeatureServer/2,https://hub.arcgis.com/api/v2/datasets/d06ce6d69e1840ce805f4776c231f148_2/license,"-82.2251,39.7563,-81.6968,40.1595",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/da91840b276c40e9b8099ef096e7ab28_2,Meigs Landmarks LBRS,"The State of Ohio Location Based Response System landmarks depict the landmarks along public and private roads within participating Ohio Counties. Landmark data was developed from data collected by field observation of existing address locations at the time of collection. <a href=""http://gis3.oit.ohio.gov/ZIPARCHIVES/GEOHIO_METADATA/mei_lndmrks.xml"" target=""_blank"">View Full Metadata</a>","['Meigs', 'Landmarks', 'Ohio', 'LBRS', 'Trans', 'Transportation', 'Meigs County']",2015-01-12T20:09:00.000Z,2015-08-28T12:53:25.000Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/da91840b276c40e9b8099ef096e7ab28_2,Esri Rest API,Esri REST,application/json,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Meigs_LBRS/FeatureServer/2,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/da91840b276c40e9b8099ef096e7ab28_2.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/da91840b276c40e9b8099ef096e7ab28_2.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/da91840b276c40e9b8099ef096e7ab28_2.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/da91840b276c40e9b8099ef096e7ab28_2.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/da91840b276c40e9b8099ef096e7ab28_2,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Meigs_LBRS/FeatureServer/2,https://hub.arcgis.com/api/v2/datasets/da91840b276c40e9b8099ef096e7ab28_2/license,"-82.3178,38.8796,-81.7424,39.1968",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/aa04dc02600b478a9bbe5c9d2b9b54cc_2,Marion Landmarks LBRS,"The State of Ohio Location Based Response System landmarks depict the landmarks along public and private roads within participating Ohio Counties. Landmark data was developed from data collected by field observation of existing address locations at the time of collection. <a href=""http://gis3.oit.ohio.gov/ZIPARCHIVES/GEOHIO_METADATA/mar_lndmrks.xml"" target=""_blank"">View Full Metadata</a>","['Marion', 'Ohio', 'LBRS', 'Landmarks', 'Trans', 'Transportation', 'Marion County']",2015-01-12T19:01:09.000Z,2015-08-28T12:53:04.000Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/aa04dc02600b478a9bbe5c9d2b9b54cc_2,Esri Rest API,Esri REST,application/json,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Marion_LBRS/FeatureServer/2,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/aa04dc02600b478a9bbe5c9d2b9b54cc_2.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/aa04dc02600b478a9bbe5c9d2b9b54cc_2.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/aa04dc02600b478a9bbe5c9d2b9b54cc_2.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/aa04dc02600b478a9bbe5c9d2b9b54cc_2.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/aa04dc02600b478a9bbe5c9d2b9b54cc_2,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Marion_LBRS/FeatureServer/2,https://hub.arcgis.com/api/v2/datasets/aa04dc02600b478a9bbe5c9d2b9b54cc_2/license,"-83.4211,40.4396,-82.8585,40.7049",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/c727d0c784f34b4e9309141555063bf1_2,Lake Landmarks LBRS,"The State of Ohio Location Based Response System landmarks depict the landmarks along public and private roads within participating Ohio Counties. Landmark data was developed from data collected by field observation of existing address locations at the time of collection. <a href=""http://gis3.oit.ohio.gov/ZIPARCHIVES/GEOHIO_METADATA/lak_lndmrks.xml"" target=""_blank"">View Full Metadata</a>","['Lake', 'Landmarks', 'LBRS', 'Ohio', 'Trans', 'Transportation', 'Lake County']",2015-01-12T18:08:58.000Z,2015-08-28T12:50:57.000Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/c727d0c784f34b4e9309141555063bf1_2,Esri Rest API,Esri REST,application/json,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Lake_LBRS/FeatureServer/2,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/c727d0c784f34b4e9309141555063bf1_2.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/c727d0c784f34b4e9309141555063bf1_2.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/c727d0c784f34b4e9309141555063bf1_2.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/c727d0c784f34b4e9309141555063bf1_2.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/c727d0c784f34b4e9309141555063bf1_2,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Lake_LBRS/FeatureServer/2,https://hub.arcgis.com/api/v2/datasets/c727d0c784f34b4e9309141555063bf1_2/license,"-81.4898,41.5652,-81.0009,41.8539",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/299e2d35f4334b8ba60c30bca8a7437b_0,Jefferson Landmarks LBRS,"The State of Ohio Location Based Response System landmarks depict the landmarks along public and private roads within participating Ohio Counties. Landmark data was developed from data collected by field observation of existing address locations at the time of collection. <a href=""http://gis3.oit.ohio.gov/ZIPARCHIVES/GEOHIO_METADATA/jef_lndmrks.xml"" target=""_blank"">View Full Metadata</a>","['Jefferson', 'Ohio', 'LBRS', 'Landmarks', 'Trans', 'Transportation', 'Jefferson County']",2015-01-12T13:52:14.000Z,2015-08-28T12:49:28.000Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/299e2d35f4334b8ba60c30bca8a7437b_0,Esri Rest API,Esri REST,application/json,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Jefferson_LBRS/FeatureServer/0,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/299e2d35f4334b8ba60c30bca8a7437b_0.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/299e2d35f4334b8ba60c30bca8a7437b_0.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/299e2d35f4334b8ba60c30bca8a7437b_0.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/299e2d35f4334b8ba60c30bca8a7437b_0.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/299e2d35f4334b8ba60c30bca8a7437b_0,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Jefferson_LBRS/FeatureServer/0,https://hub.arcgis.com/api/v2/datasets/299e2d35f4334b8ba60c30bca8a7437b_0/license,"-80.9472,40.1454,-80.5947,40.5996",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/a5264d94b021499c97e604fff51dbf76_2,Jackson Landmarks LBRS,"The State of Ohio Location Based Response System landmarks depict the landmarks along public and private roads within participating Ohio Counties. Landmark data was developed from data collected by field observation of existing address locations at the time of collection. <a href=""http://gis3.oit.ohio.gov/ZIPARCHIVES/GEOHIO_METADATA/jac_lndmrks.xml"" target=""_blank"">View Full Metadata</a>","['Jackson', 'LBRS', 'Landmarks', 'Ohio', 'Trans', 'Transportation', 'Jackson County']",2015-01-12T13:49:03.000Z,2015-08-28T12:48:55.000Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/a5264d94b021499c97e604fff51dbf76_2,Esri Rest API,Esri REST,application/json,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Jackson_LBRS/FeatureServer/2,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/a5264d94b021499c97e604fff51dbf76_2.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/a5264d94b021499c97e604fff51dbf76_2.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/a5264d94b021499c97e604fff51dbf76_2.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/a5264d94b021499c97e604fff51dbf76_2.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/a5264d94b021499c97e604fff51dbf76_2,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Jackson_LBRS/FeatureServer/2,https://hub.arcgis.com/api/v2/datasets/a5264d94b021499c97e604fff51dbf76_2/license,"-82.7982,38.8485,-82.4282,39.21",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/ea57dfb5a1404dffa06975cd10b0e458_2,Huron Landmarks LBRS,"The State of Ohio Location Based Response System landmarks depict the landmarks along public and private roads within participating Ohio Counties. Landmark data was developed from data collected by field observation of existing address locations at the time of collection. <a href=""http://gis3.oit.ohio.gov/ZIPARCHIVES/GEOHIO_METADATA/hur_lndmrks.xml"" target=""_blank"">View Full Metadata</a>","['Huron', 'Ohio', 'LBRS', 'Landmarks', 'Trans', 'Transportation', 'Huron County']",2015-01-12T13:42:01.000Z,2015-08-28T12:48:31.000Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/ea57dfb5a1404dffa06975cd10b0e458_2,Esri Rest API,Esri REST,application/json,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Huron_LBRS/FeatureServer/2,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/ea57dfb5a1404dffa06975cd10b0e458_2.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/ea57dfb5a1404dffa06975cd10b0e458_2.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/ea57dfb5a1404dffa06975cd10b0e458_2.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/ea57dfb5a1404dffa06975cd10b0e458_2.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/ea57dfb5a1404dffa06975cd10b0e458_2,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Huron_LBRS/FeatureServer/2,https://hub.arcgis.com/api/v2/datasets/ea57dfb5a1404dffa06975cd10b0e458_2/license,"-82.883,40.9922,-82.3441,41.2929",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/cbc8ced9b1ee4992be372818253707bb_2,Hocking Landmarks LBRS,"The State of Ohio Location Based Response System landmarks depict the landmarks along public and private roads within participating Ohio Counties. Landmark data was developed from data collected by field observation of existing address locations at the time of collection. <a href=""http://gis3.oit.ohio.gov/ZIPARCHIVES/GEOHIO_METADATA/hoc_lndmrks.xml"" target=""_blank"">View Full Metadata</a>","['Hocking', 'LBRS', 'Landmarks', 'Ohio', 'Trans', 'Transportation', 'Hocking County']",2015-01-11T19:14:58.000Z,2015-08-28T12:48:05.000Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/cbc8ced9b1ee4992be372818253707bb_2,Esri Rest API,Esri REST,application/json,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Hocking_LBRS/FeatureServer/2,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/cbc8ced9b1ee4992be372818253707bb_2.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/cbc8ced9b1ee4992be372818253707bb_2.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/cbc8ced9b1ee4992be372818253707bb_2.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/cbc8ced9b1ee4992be372818253707bb_2.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/cbc8ced9b1ee4992be372818253707bb_2,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Hocking_LBRS/FeatureServer/2,https://hub.arcgis.com/api/v2/datasets/cbc8ced9b1ee4992be372818253707bb_2/license,"-82.743,39.3802,-82.1625,39.6599",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/ea2ea412d9ef4850adedbc2db9b87065_2,Hancock Landmarks LBRS,"The State of Ohio Location Based Response System landmarks depict the landmarks along public and private roads within participating Ohio Counties. Landmark data was developed from data collected by field observation of existing address locations at the time of collection. <a href=""http://gis3.oit.ohio.gov/ZIPARCHIVES/GEOHIO_METADATA/han_lndmrks.xml"" target=""_blank"">View Full Metadata</a>","['Hancock', 'Landmarks', 'Ohio', 'LBRS', 'Trans', 'Transportation', 'Hancock County']",2015-01-09T15:00:35.000Z,2015-08-28T12:46:39.000Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/ea2ea412d9ef4850adedbc2db9b87065_2,Esri Rest API,Esri REST,application/json,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Hancock_LBRS/FeatureServer/2,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/ea2ea412d9ef4850adedbc2db9b87065_2.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/ea2ea412d9ef4850adedbc2db9b87065_2.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/ea2ea412d9ef4850adedbc2db9b87065_2.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/ea2ea412d9ef4850adedbc2db9b87065_2.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/ea2ea412d9ef4850adedbc2db9b87065_2,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Hancock_LBRS/FeatureServer/2,https://hub.arcgis.com/api/v2/datasets/ea2ea412d9ef4850adedbc2db9b87065_2/license,"-83.886,40.8279,-83.4164,41.1669",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/8e9ff448b28c4ac4ad768f13aa8f6fa1_2,Greene Landmarks LBRS,"The State of Ohio Location Based Response System landmarks depict the landmarks along public and private roads within participating Ohio Counties. Landmark data was developed from data collected by field observation of existing address locations at the time of collection.<a href=""http://gis3.oit.ohio.gov/ZIPARCHIVES/GEOHIO_METADATA/gre_lndmrks.xml"" target=""_blank"">View Full Metadata</a>","['Greene', 'LBRS', 'Ohio', 'Landmarks', 'Trans', 'Transportation', 'Greene County']",2015-01-08T17:53:19.000Z,2015-08-28T12:45:31.000Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/8e9ff448b28c4ac4ad768f13aa8f6fa1_2,Esri Rest API,Esri REST,application/json,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Greene_LBRS/FeatureServer/2,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/8e9ff448b28c4ac4ad768f13aa8f6fa1_2.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/8e9ff448b28c4ac4ad768f13aa8f6fa1_2.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/8e9ff448b28c4ac4ad768f13aa8f6fa1_2.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/8e9ff448b28c4ac4ad768f13aa8f6fa1_2.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/8e9ff448b28c4ac4ad768f13aa8f6fa1_2,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Greene_LBRS/FeatureServer/2,https://hub.arcgis.com/api/v2/datasets/8e9ff448b28c4ac4ad768f13aa8f6fa1_2/license,"-84.1161,39.5496,-83.6617,39.8507",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/5977cf849f9f41f8b9d6c2ff49c4773a_2,Fulton Landmarks LBRS,"The State of Ohio Location Based Response System landmarks depict the landmarks along public and private roads within participating Ohio Counties. Landmark data was developed from data collected by field observation of existing address locations at the time of collection. <a href=""http://gis3.oit.ohio.gov/ZIPARCHIVES/GEOHIO_METADATA/ful_lndmrks.xml"" target=""_blank"">View Full Metadata</a>","['LBRS', 'Fulton', 'Ohio', 'Landmarks', 'Trans', 'Transportation', 'Fulton County']",2015-01-06T16:20:00.000Z,2015-08-28T12:44:43.000Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/5977cf849f9f41f8b9d6c2ff49c4773a_2,Esri Rest API,Esri REST,application/json,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Fulton_LBRS/FeatureServer/2,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/5977cf849f9f41f8b9d6c2ff49c4773a_2.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/5977cf849f9f41f8b9d6c2ff49c4773a_2.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/5977cf849f9f41f8b9d6c2ff49c4773a_2.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/5977cf849f9f41f8b9d6c2ff49c4773a_2.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/5977cf849f9f41f8b9d6c2ff49c4773a_2,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Fulton_LBRS/FeatureServer/2,https://hub.arcgis.com/api/v2/datasets/5977cf849f9f41f8b9d6c2ff49c4773a_2/license,"-84.3965,41.4842,-83.8753,41.7161",['geospatial']
