@type,title,accessLevel,contactPoint/@type,contactPoint/fn,contactPoint/hasEmail,description,identifier,keyword/0,modified,publisher/@type,publisher/name,distribution/0/@type,distribution/0/downloadURL,distribution/0/mediaType,distribution/0/title,distribution/1/@type,distribution/1/downloadURL,distribution/1/mediaType,distribution/1/title,distribution/2/@type,distribution/2/downloadURL,distribution/2/mediaType,distribution/2/title,distribution/3/@type,distribution/3/downloadURL,distribution/3/mediaType,distribution/3/title,distribution/4/@type,distribution/4/downloadURL,distribution/4/mediaType,distribution/4/title,distribution/5/@type,distribution/5/downloadURL,distribution/5/mediaType,distribution/5/title,distribution/6/@type,distribution/6/downloadURL,distribution/6/mediaType,distribution/6/title,distribution/7/@type,distribution/7/downloadURL,distribution/7/mediaType,distribution/7/title,distribution/8/@type,distribution/8/downloadURL,distribution/8/mediaType,distribution/8/title,distribution/9/@type,distribution/9/downloadURL,distribution/9/mediaType,distribution/9/title,distribution/10/@type,distribution/10/downloadURL,distribution/10/mediaType,distribution/10/title,distribution/11/@type,distribution/11/downloadURL,distribution/11/mediaType,distribution/11/title,keyword/1,distribution/12/@type,distribution/12/downloadURL,distribution/12/mediaType,distribution/12/title,distribution/13/@type,distribution/13/downloadURL,distribution/13/mediaType,distribution/13/title,distribution/14/@type,distribution/14/downloadURL,distribution/14/mediaType,distribution/14/title,distribution/15/@type,distribution/15/downloadURL,distribution/15/mediaType,distribution/15/title,distribution/16/@type,distribution/16/downloadURL,distribution/16/mediaType,distribution/16/title,keyword/2,distribution/17/@type,distribution/17/downloadURL,distribution/17/mediaType,distribution/17/title,distribution/18/@type,distribution/18/downloadURL,distribution/18/mediaType,distribution/18/title,distribution/19/@type,distribution/19/downloadURL,distribution/19/mediaType,distribution/19/title,keyword/3,keyword/4,keyword/5,keyword/6,keyword/7,keyword/8,keyword/9,keyword/10,keyword/11,keyword/12,distribution/20/@type,distribution/20/downloadURL,distribution/20/mediaType,distribution/20/title,distribution/21/@type,distribution/21/downloadURL,distribution/21/mediaType,distribution/21/title,distribution/22/@type,distribution/22/downloadURL,distribution/22/mediaType,distribution/22/title,distribution/23/@type,distribution/23/downloadURL,distribution/23/mediaType,distribution/23/title,distribution/24/@type,distribution/24/downloadURL,distribution/24/mediaType,distribution/24/title,distribution/25/@type,distribution/25/downloadURL,distribution/25/mediaType,distribution/25/title,distribution/26/@type,distribution/26/downloadURL,distribution/26/mediaType,distribution/26/title,distribution/27/@type,distribution/27/downloadURL,distribution/27/mediaType,distribution/27/title,distribution/28/@type,distribution/28/downloadURL,distribution/28/mediaType,distribution/28/title,distribution/29/@type,distribution/29/downloadURL,distribution/29/mediaType,distribution/29/title,distribution/30/@type,distribution/30/downloadURL,distribution/30/mediaType,distribution/30/title,distribution/31/@type,distribution/31/downloadURL,distribution/31/mediaType,distribution/31/title,distribution/32/@type,distribution/32/downloadURL,distribution/32/mediaType,distribution/32/title,distribution/33/@type,distribution/33/downloadURL,distribution/33/mediaType,distribution/33/title,distribution/34/@type,distribution/34/downloadURL,distribution/34/mediaType,distribution/34/title,distribution/35/@type,distribution/35/downloadURL,distribution/35/mediaType,distribution/35/title,distribution/36/@type,distribution/36/downloadURL,distribution/36/mediaType,distribution/36/title,distribution/37/@type,distribution/37/downloadURL,distribution/37/mediaType,distribution/37/title,distribution/38/@type,distribution/38/downloadURL,distribution/38/mediaType,distribution/38/title,distribution/39/@type,distribution/39/downloadURL,distribution/39/mediaType,distribution/39/title
dcat:Dataset,Zip Codes,public,vcard:Contact,Andrew Newell,mailto:andrew.newell@phila.gov,"The purpose of this dataset is to represent the Zip Code areas for the City of Philadelphia.  The edges of Zip Codes are slightly modified for logical and cartographic purposes.

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",b91817ba-8118-4a50-b431-f0ac2c85d885,Streets Department,2016-11-18T22:43:26.933116,org:Organization,City of Philadelphia,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/b54ec5210cee41c3a884c9086f7af1be_0.csv,text/csv,Zip Codes (Polygon) CSV,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/b54ec5210cee41c3a884c9086f7af1be_0.kml,KML,Zip Codes (Polygon) KML,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/b54ec5210cee41c3a884c9086f7af1be_0.zip,shp,Zip Codes (Polygon) SHP,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/b54ec5210cee41c3a884c9086f7af1be_0.geojson,geojson,Zip Codes (Polygon) GeoJSON,dcat:Distribution,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Zipcodes_Poly/FeatureServer/0/query?outFields=*&where=1%3D1,api,Zip Codes (Polygon) GeoService,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/555f813af15fcb6c6ed44153/representationdetails/5589aa52b80410802d7e643b/,HTML,Zip Codes (Polygon) Metadata,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/ad233733f89242af9a1f9e52d60d1e4e_0.csv,text/csv,Zip Codes (Polyline) CSV,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/ad233733f89242af9a1f9e52d60d1e4e_0.kml,KML,Zip Codes (Polyline) KML,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/ad233733f89242af9a1f9e52d60d1e4e_0.zip,shp,Zip Codes (Polyline) SHP,dcat:Distribution,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Zipcodes_Arc/FeatureServer/0/query?outFields=*&where=1%3D1,api,Zip Codes (Polyline) GeoService,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/ad233733f89242af9a1f9e52d60d1e4e_0.geojson,geojson,Zip Codes (Polyline) GeoJSON,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/555f813af15fcb6c6ed44153/representationdetails/5571b1cae4fb1d91393c21cc/,HTML,Zip Codes (Polyline) Metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Licenses and Inspections Building Permits,public,vcard:Contact,Shannon Holm,mailto:shannon.holm@phila.gov,"The Department of Licenses & Inspections reviews construction plans and conducts building inspections to ensure the safety of the workers and the public. Building permits are required before beginning projects to enlarge, repair, change, add to or demolish a structure, and to install equipment or systems in a structure. Plumbing and electrical permits, among others, may also be required for new or existing buildings.

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",ea4eed25-6b67-491d-8110-5d71b5da43dd,Licenses and Inspections,2017-04-12T17:19:23.365657,org:Organization,City of Philadelphia,dcat:Distribution,"https://phl.carto.com/api/v2/sql?q=SELECT+*,+ST_Y(the_geom)+AS+lat,+ST_X(the_geom)+AS+lng+FROM+li_permits&filename=li_permits&format=csv&skipfields=cartodb_id",text/csv,Licenses and Inspections Building Permits (CSV),dcat:Distribution,https://phl.carto.com/api/v2/sql?q=SELECT+*+FROM+li_permits&filename=li_permits&format=geojson&skipfields=cartodb_id,geojson,Licenses and Inspections Building Permits (GeoJSON),dcat:Distribution,https://phl.carto.com/api/v2/sql?q=SELECT+*+FROM+li_permits&filename=li_permits&format=shp&skipfields=cartodb_id,shp,Licenses and Inspections Building Permits (SHP),dcat:Distribution,https://cityofphiladelphia.github.io/carto-api-explorer/#li_permits,api documentation,Licenses and Inspections Building Permits (API Documentation),dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/5543868920583086178c4f8f/representationdetails/55438add9b989a05172d0d97/,HTML,L+I Building Permits Metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Licenses and Inspections Code Violations,public,vcard:Contact,Shannon Holm,mailto:shannon.holm@phila.gov,"Violations issued by the Department of Licenses and Inspections in reference to the Philadelphia Building Construction and Occupancy Code.

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",ad7ea2b8-cad8-459d-aaed-a473d268f374,Licenses and Inspections,2017-04-12T17:40:54.905998,org:Organization,City of Philadelphia,dcat:Distribution,"https://phl.carto.com/api/v2/sql?q=SELECT+*,+ST_Y(the_geom)+AS+lat,+ST_X(the_geom)+AS+lng+FROM+li_violations&filename=li_violations&format=csv&skipfields=cartodb_id",text/csv,L+I Violations CSV,dcat:Distribution,https://phl.carto.com/api/v2/sql?q=SELECT+*+FROM+li_violations&filename=li_violations&format=geojson&skipfields=cartodb_id,geojson,L+I Violations GeoJSON,dcat:Distribution,https://phl.carto.com/api/v2/sql?q=SELECT+*+FROM+li_violations&filename=li_violations&format=shp&skipfields=cartodb_id,shp,L+I Violations SHP,dcat:Distribution,https://cityofphiladelphia.github.io/carto-api-explorer/#li_violations,api,L+I  Violations API,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/5543ca7a5c4ae4cd66d3ff86/representationdetails/5571b1bde4fb1d91393c215c/,HTML,L+I  Violations Metadata,dcat:Distribution,"https://phl.carto.com/api/v2/sql?q=SELECT+*,+ST_Y(the_geom)+AS+lat,+ST_X(the_geom)+AS+lng+FROM+li_unsafe&filename=li_unsafe&format=csv&skipfields=cartodb_id",text/csv,L+I Unsafe Buildings CSV,dcat:Distribution,https://phl.carto.com/api/v2/sql?q=SELECT+*+FROM+li_unsafe&filename=li_unsafe&format=geojson&skipfields=cartodb_id,geojson,L+I Unsafe Buildings GeoJSON,dcat:Distribution,https://phl.carto.com/api/v2/sql?q=SELECT+*+FROM+li_unsafe&filename=li_unsafe&format=shp&skipfields=cartodb_id,shp,L+I Unsafe Buildings SHP,dcat:Distribution,https://cityofphiladelphia.github.io/carto-api-explorer/#li_unsafe,api,L+I Unsafe Buildings API,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/5543ca7a5c4ae4cd66d3ff86/representationdetails/57d2fcd1af067d7747870ee5/,HTML,L+I Unsafe Buildings Metadata,dcat:Distribution,"https://phl.carto.com/api/v2/sql?q=SELECT+*,+ST_Y(the_geom)+AS+lat,+ST_X(the_geom)+AS+lng+FROM+li_imm_dang&filename=li_imm_dang&format=csv&skipfields=cartodb_id",text/csv,L+I Imminently Dangerous CSV,dcat:Distribution,https://phl.carto.com/api/v2/sql?q=SELECT+*+FROM+li_imm_dang&filename=li_imm_dang&format=geojson&skipfields=cartodb_id,geojson,L+I Imminently Dangerous GeoJSON,,dcat:Distribution,https://phl.carto.com/api/v2/sql?q=SELECT+*+FROM+li_imm_dang&filename=li_imm_dang&format=shp&skipfields=cartodb_id,shp,L+I Imminently Dangerous SHP,dcat:Distribution,https://cityofphiladelphia.github.io/carto-api-explorer/#li_imm_dang,api,L+I Imminently Dangerous API,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/5543ca7a5c4ae4cd66d3ff86/representationdetails/57d1872a8918bd4750d1ba52/,HTML,L+I Imminently Dangerous Metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Police Service Areas,public,vcard:Contact,Lynn Gaines,mailto:lynn.gaines@phila.gov,"There are currently 65 Police Service Areas (PSA) boundaries in Philadelphia with two to four per District. These boundaries replaced a much smaller boundary, Sectors in 2009. In several Districts, PSA's split Sector boundaries and therefore a historical comparison would not necessarily be accurate.

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",ca7e8387-a212-45cb-9416-9c49f32c4756,Police Department,2016-11-18T22:30:48.288555,org:Organization,City of Philadelphia,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/8dc58605f9dd484295c7d065694cdc0f_0.csv,text/csv,Police Service Areas CSV,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/8dc58605f9dd484295c7d065694cdc0f_0.kml,KML,Police Service Areas KML,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/8dc58605f9dd484295c7d065694cdc0f_0.zip,shp,Police Service Areas SHP,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/8dc58605f9dd484295c7d065694cdc0f_0.geojson,geojson,Police Service Areas GeoJSON,dcat:Distribution,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Boundaries_PSA/FeatureServer/0/query?outFields=*&where=1%3D1,api,Police Service Areas GeoService,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/5543864420583086178c4e75/representationdetails/55438a809b989a05172d0cf4/,HTML,Police Service Areas Metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,LandCare Program,public,vcard:Contact,Mark Dodds,mailto:mark.dodds@phila.gov,"Data reflecting properties cleaned and greened through the LandCare program - a joint program between the Division of Housing and Community Development (DHCD) and the Pennsylvania Horticultural Society (PHS).  

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",ce70473f-2652-4e78-bc91-792af0dba282,Office of Housing and Community Development,2017-05-12T19:47:31.324613,org:Organization,City of Philadelphia,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/370e90f4f3044170a85f098facb9684c_0.csv,text/csv,LandCare Maintenance CSV,dcat:Distribution,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/PHS_PhilaLandCare_Maintenance/FeatureServer/0/query?outFields=*&where=1%3D1,api,LandCare Maintenance GeoService,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/370e90f4f3044170a85f098facb9684c_0.zip,shp,LandCare Maintenance SHP,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/370e90f4f3044170a85f098facb9684c_0.kml,KML,LandCare Maintenance KML,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/370e90f4f3044170a85f098facb9684c_0.geojson,geojson,LandCare Maintenance GeoJSON,dcat:Distribution,https://www.arcgis.com/home/item.html?id=370e90f4f3044170a85f098facb9684c,HTML,LandCare Maintenance Metadata,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/acf7328bfcca4015ac083cb2a5f1744d_0.csv,text/csv,Community Landcare  CSV,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/acf7328bfcca4015ac083cb2a5f1744d_0.kml,KML,Community LandCare KML,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/acf7328bfcca4015ac083cb2a5f1744d_0.zip,shp,Community LandCare SHP,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/acf7328bfcca4015ac083cb2a5f1744d_0.geojson,geojson,Community Landcare  GeoJSON,dcat:Distribution,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/PHS_CommunityLandcare/FeatureServer/0/query?outFields=*&where=1%3D1,api,Community LandCare GeoService,,,,,Pennsylvania Horticultural Society,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Community Health Assessment,public,vcard:Contact,Amory Hillengas,mailto:amory.hillengas@phila.gov,"The Community Health Assessment (CHA) is a systematic assessment of population health in Philadelphia, highlighting key public health challenges and assets and informing local public health programs, policies, and partnerships. The CHA includes indicators reflecting health behaviors, health conditions, health care factors, and social and environmental determinants of health. The Philadelphia Department of Public Health publishes an annual report of the analyses, linked to under the 'Related' tab. Additionally, they have released an online, interactive version of the CHA, known as the Community Health Explorer, to make the data more accessible to a broader audience: http://cityofphiladelphia.github.io/community-health-explorer/

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",0f28bb16-6932-4537-a7a7-6925370044b1,Philadelphia Department of Public Health,2017-11-20T19:48:46.509575,org:Organization,City of Philadelphia,dcat:Distribution,http://cityofphiladelphia.github.io/community-health-explorer/,HTML,Community Health Explorer (Visualization),dcat:Distribution,https://github.com/CityOfPhiladelphia/community-health-explorer/raw/gh-pages/_data/2017/planning_district.csv,text/csv,Planning Districts 2017 (CSV),dcat:Distribution,https://github.com/CityOfPhiladelphia/community-health-explorer/raw/gh-pages/_data/2017/racial_disparity.csv,text/csv,Citywide Disparity 2017 (CSV),dcat:Distribution,https://github.com/CityOfPhiladelphia/community-health-explorer/raw/gh-pages/_data/2017/citywide_over_time.csv,text/csv,Citywide Over Time 2017 (CSV),dcat:Distribution,https://github.com/CityOfPhiladelphia/community-health-explorer/raw/gh-pages/_data/2017/top_10_cities.csv,text/csv,10 Largest US Cities Comparison 2017 (CSV),dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/56142af5210dfc8711e84a7f/,HTML,Community Health Assessment (Metadata),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,311 Service Requests,public,vcard:Contact,Mary Anne Longacre,mailto:maryanne.longacre@phila.gov,"This api represents service requests submit via the 311 web and mobile applications.  It does not include requests phoned in or entered manually by departments.

Trouble downloading this City dataset? Email [ithelp@phila.gov](mailto:ithelp@phila.gov)",0635b5a9-bbb5-4a97-a4a3-ea444efeb08d,Managing Directors Office,2016-08-23T22:00:45.974167,org:Organization,City of Philadelphia,dcat:Distribution,http://www.publicstuff.com/api/open311/discovery.xml,api,311 Service Requests (Partial) Production API,dcat:Distribution,http://test.publicstuff.com/api/open311/discovery.xml,api,311 Service Requests (Partial) Test API,dcat:Distribution,http://phlapi.com/open311.html,HTML,311 Service Requests (Partial) API Documentation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,DVRPC Freight Rail,public,vcard:Contact,Sean Lawrence,mailto:slawrence@dvrpc.org,The DVRPC Freight Rail Line data layer was developed to identify key ownership and operation details for freight rail lines in the Delaware Valley. This data set was developed internally using various rail mapping and track chart sources. The polyline network represents rights-of-way rather than track and is segmented based on subdivision or track name as well as key profile details. The line set has been developed with input from various Class I and short-line railroads in the region.,aab8b00c-a577-4c85-923a-77958e12e4f4,DVRPC,2016-08-16T13:54:26.552203,org:Organization,Delaware Valley Regional Planning Commission (DVRPC),dcat:Distribution,http://arcgis.dvrpc.org/arcgis/rest/services/Freight/FreightRail/FeatureServer/0,api,DVRPC Freight Rail,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/84b240b06d6c4359b61b39cab0c50200_0.geojson,geojson,DVRPC Freight Rail,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/84b240b06d6c4359b61b39cab0c50200_0.csv,text/csv,DVRPC Freight Rail,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/84b240b06d6c4359b61b39cab0c50200_0.zip,shp,DVRPC Freight Rail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freight,,,,,,,,,,,,,,,,,,,,,Rail,,,,,,,,,,,,,Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,DVRPC Airports and Airport Footprints,public,vcard:Contact,Sean Lawrence,mailto:slawrence@dvrpc.org,The DVRPC airports data set includes the property areas of all commercial and reliever airports in the Delaware Valley. Annual operations are extracted from FAA records or based upon the DVRPC counting program.,bbbcac77-16cf-4384-a700-ab70a47bc16b,Airport,2016-08-16T13:49:42.261519,org:Organization,Delaware Valley Regional Planning Commission (DVRPC),dcat:Distribution,http://arcgis.dvrpc.org/arcgis/rest/services/Freight/Airports/FeatureServer/0,api,DVRPC Airports,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/3b3be5edd9f849968f19b205fad92697_0.geojson,geojson,DVRPC Airports,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/3b3be5edd9f849968f19b205fad92697_0.csv,text/csv,DVRPC Airports,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/3b3be5edd9f849968f19b205fad92697_0.zip,shp,DVRPC Airports,dcat:Distribution,http://arcgis.dvrpc.org/arcgis/rest/services/Transportation/AirportFootprints/FeatureServer/0,api,DVRPC Airport Footprints,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/e80b5a96ae07464abeba15e58874ed57_0.geojson,geojson,DVRPC Airport Footprints,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/e80b5a96ae07464abeba15e58874ed57_0.csv,text/csv,DVRPC Airport Footprints,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/e80b5a96ae07464abeba15e58874ed57_0.zip,shp,DVRPC Airport Footprints,,,,,,,,,,,,,,,,,DVRPC,,,,,,,,,,,,,,,,,,,,,Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Philly Freight Finder,public,vcard:Contact,Sean Lawrence,mailto:slawrence@dvrpc.org,"Freight Data Portal for the Delaware Valley.

The Delaware Valley is a premier freight transportation gateway. It possesses one of the world's busiest freshwater ports; rail freight service from two large Class I railroads and 12 smaller short lines; an airport with expanding international cargo services; an excellent highway and connector network; and numerous rail and port intermodal terminals.

The performance of this extraordinary network helps promote and support a thriving economy. PhillyFreightFinder is a resource for exploring and tracking the Philadelphia-Camden-Trenton regional freight network.

Open Freight App is a project by the Delaware Valley Regional Planning Commission (DVRPC) to share with regional and national transportation planning partners the framework that is the basis for the PhillyFreightFinder web mapping and data application. Through this effort, DVRPC hopes that county planning agencies, metropolitan planning organizations and state departments of transportation, and economic development agencies can leverage this framework to further their efforts in making freight transportation data public. By utilizing the Open Freight App framework, rather than building from scratch, planning agencies can focus their time and resources on the development of data sets that can serve to improve the access to information on freight facilities and their role in economic development and transportation across the country. Open Freight App would serve as a self-hosted solution to offer these datasets to other planners, economic developers, public officials, decision-makers and the general public.",20def466-1fe8-4731-9cfb-60b7b5d8eebc,DVRPC,2016-08-15T17:35:11.769787,org:Organization,Delaware Valley Regional Planning Commission (DVRPC),dcat:Distribution,http://dvrpc.org/webmaps/PhillyFreightFinder/,HTML,Philly Freight Finder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Economy,,,,,,,,,,,,,,,,,,,,,Freight,,,,,,,,,,,,,Intermodal,Ports,Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,DVRPC Passenger Rail and Stations,public,vcard:Contact,Sean Lawrence,mailto:slawrence@dvrpc.org,Passenger rail in the DVRPC Region.,b8f0bb2c-108c-49ee-ae53-f291239645c9,Amtrak,2016-08-15T17:13:09.812002,org:Organization,Delaware Valley Regional Planning Commission (DVRPC),dcat:Distribution,http://arcgis.dvrpc.org/arcgis/rest/services/Transportation/PassengerRail/FeatureServer/0,api,DVRPC Passenger Rail,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/5af7a3e9c0f34a7f93ac8935cb6cae3b_0.geojson,geojson,DVRPC Passenger Rail,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/5af7a3e9c0f34a7f93ac8935cb6cae3b_0.csv,text/csv,DVRPC Passenger Rail,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/5af7a3e9c0f34a7f93ac8935cb6cae3b_0.zip,shp,DVRPC Passenger Rail,dcat:Distribution,http://arcgis.dvrpc.org/arcgis/rest/services/Transportation/PassengerRailStations/FeatureServer/0,api,DVRPC Passenger Rail Stations,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/68b970bf65bc411c8a7f8f7b0bb7908d_0.geojson,geojson,DVRPC Passenger Rail Stations,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/68b970bf65bc411c8a7f8f7b0bb7908d_0.csv,text/csv,DVRPC Passenger Rail Stations,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/68b970bf65bc411c8a7f8f7b0bb7908d_0.zip,shp,DVRPC Passenger Rail Stations,,,,,,,,,,,,,,,,,DVRPC,,,,,,,,,,,,,,,,,,,,,NJTransit,,,,,,,,,,,,,Rail,SEPTA,Transit,Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,DVRPC Bicycle Counts,public,vcard:Contact,Sean Lawrence,mailto:slawrence@dvrpc.org,"DVRPC collects traffic volume, bicycle, and pedestrian counts at over 5,000 locations each year. The data is collected by the pneumatic tubes you see laying across the road. DVRPC also obtains traffic data collected by other entities and includes that data in its database as a public service. Traffic data is used by transportation engineers and planners, developers, market analysts, and may be of interest to the general public.  This file is updated nightly.

Use RECORDNUM in the location feature and DVRPCNUM in the hourly table to join the two.",0818e875-4c2b-40df-aec4-926e8c2e274e,AADB,2016-08-12T19:11:31.680483,org:Organization,Delaware Valley Regional Planning Commission (DVRPC),dcat:Distribution,http://arcgis.dvrpc.org/arcgis/rest/services/Transportation/BicycleCounts/FeatureServer/0,api,DVRPC Bicycle Counts,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/f8cf3245754c4b79a89a04a5d278a450_0.geojson,geojson,DVRPC Bicycle Counts,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/f8cf3245754c4b79a89a04a5d278a450_0.csv,text/csv,DVRPC Bicycle Counts,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/f8cf3245754c4b79a89a04a5d278a450_0.zip,shp,DVRPC Bicycle Counts,dcat:Distribution,http://arcgis.dvrpc.org/arcgis/rest/services/Transportation/BicycleCounts/FeatureServer/1,api,Hourly Bicycle Counts,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/f8cf3245754c4b79a89a04a5d278a450_1.csv,text/csv,Hourly Bicycle Counts,,,,,,,,,,,,,,,,,,,,,,,,,Bicycle,,,,,,,,,,,,,,,,,,,,,Bicycle Count,,,,,,,,,,,,,Bike,DVRPC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
