identifier,code,title,alternativeTitle,description,genre,subject,format,type,geometryType,dateIssued,temporalCoverage,Date,spatialCoverage,spatial,provenance,isPartOf,publisher,creator,landingPage,downloadURL,webService,metadataURL,serverType,keywords
ee58456164014d4ea64290e1fabd7650,12b-097,2010 Lake County Aerial Color InfraRed (CIR) - NW Quarter,,"This six inch pixel resolution color infrared aerial photography was flown between April 9, 2010 and April 18, 2010. The files are provided in JPEG2000, an open format supported by most GIS and CAD software packages. Its intended usage for viewing is 1 = 100. The photography has been orthorectified to meet National Map Accuracy Standards for its capture scale. The images are georeferenced to the Illinois State Plane, Eastern Zone, using the NAD83 NSRS2007 horizontal datum. Color InfraRed (CIR) imagery allows users to see the electromagnetic spectrum beyond the visible range. It does this by using the visible spectrum (red, green, blue) and combining it with the Near InfraRed (NIR) spectrum. CIR imagery is useful for determining the health of vegetation, which show up in various shades of red. It can also be helpful in identifying features like water, paved surfaces or non-vegetated areas, which appear black or grey respectively. The data set is tiled for dissemination into many separate tiles, each of which is 2500 feet on a side.",error,,error,error,,2018-02-02T18:07:59.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/ee58456164014d4ea64290e1fabd7650,error,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty2010CIRAerialsNW.zip,,,Orthophotography|Orthophoto|Orthoimagery|Digital orthophoto|Digital orthorectified imagery|Digital orthoimagery|High resolution orthoimagery|Imagery|Aerial photography|Satellite imagery|Air imagery|Historic aerial imagery|Color aerial imagery|Air Photo|Color InfraRed|2010
20e3b13ae5304882b14c9de82e484e56,12b-097,Ela Township UDO Zoning,,Ela Township UDO Zoning,error,,error,error,,2018-08-15T17:50:30.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/20e3b13ae5304882b14c9de82e484e56,error,http://www.lakecountyil.gov/DocumentCenter/View/10310,,,Lake County Illinois|PDF|Printed Maps|Zoning Map|Ela Township
b75b5f994a5f4cf7b9cbe5f9299b976f,12b-097,Election Precinct 317,,Election Precinct 317,Flagged,,PDF,,,2018-08-15T17:01:23.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/b75b5f994a5f4cf7b9cbe5f9299b976f,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/317.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
3a2c7ea130924485a8fb00a4895953d5,12b-097,Trail Centerline Data Dictionary,,"An in-depth description of the Trail Centerline GIS dataset outlining terms of use, update frequency, attribute explanations, and more.",error,,error,error,,2017-10-06T20:49:32.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/3a2c7ea130924485a8fb00a4895953d5,error,https://www.arcgis.com/sharing/rest/content/items/3a2c7ea130924485a8fb00a4895953d5/data,,,Lake County  Illinois|Transportation|Trails|Data Dictionary|readme
21feea8c5b1e4864844f6cdaf05feb86,12b-097,Election Precinct 239,,Election Precinct 239,Flagged,,PDF,,,2018-08-15T16:56:54.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/21feea8c5b1e4864844f6cdaf05feb86,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/239.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
4de3d7bc156e4da4a09d80bd6fb30e69,12b-097,Cuba Township City,,Cuba Township City,Flagged,,PDF,,,2018-08-15T17:34:48.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/4de3d7bc156e4da4a09d80bd6fb30e69,,https://maps.lakecountyil.gov/Output/TownshipMaps/ccubacity.pdf,,,Lake County Illinois|PDF|Printed Maps|Township Map|Cuba Township
18b4b22792324b04b5baf5a55b9f5013,12b-097,County Board District 14 Precinct Book,,County Board District 14 Precinct Book,Flagged,,PDF,,,2018-08-15T16:31:33.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/18b4b22792324b04b5baf5a55b9f5013,,https://maps.lakecountyil.gov/Output/DistrictMaps/bord/CB_Dist14_PrecinctBook.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|County Board
0b72488f66f14761a1377129076216ed,12b-097,2008 Lake County Aerial - NW Quarter,,"This six inch pixel resolution color aerial photography was flown between July 1, 2008 and August 31, 2008. The files are provided in JPEG2000, an open format supported by most GIS and CAD software packages. Its intended usage for viewing is 1 = 100. The photography has been orthorectified to meet National Map Accuracy Standards for its capture scale. The images are georeferenced to the Illinois State Plane, Eastern Zone, using the NAD83 NSRS2007 horizontal datum. The data set is tiled for dissemination into many separate tiles, each of which is 2500 feet on a side.",error,,error,error,,2018-02-02T17:56:24.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/0b72488f66f14761a1377129076216ed,error,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty2008AerialsNW.zip,,,Orthophotography|Orthophoto|Orthoimagery|Digital orthophoto|Digital orthorectified imagery|Digital orthoimagery|High resolution orthoimagery|Imagery|Aerial photography|Satellite imagery|Air imagery|Historic aerial imagery|Color aerial imagery|Air Photo|2008
50a73a4fcec148c68545337b3a0f30b2,12b-097,2014 Lake County Aerial Color InfraRed (CIR) - NW Quarter,,"This six inch pixel resolution color infrared aerial photography was flown between April 18, 2014 and April 26, 2014. The files are provided in JPEG2000, an open format supported by most GIS and CAD software packages. Its intended usage for viewing is 1 = 100. The photography has been orthorectified to meet National Map Accuracy Standards for its capture scale. The images are georeferenced to the Illinois State Plane, Eastern Zone, using the NAD83 NSRS2007 horizontal datum. Color InfraRed (CIR) imagery allows users to see the electromagnetic spectrum beyond the visible range. It does this by using the visible spectrum (red, green, blue) and combining it with the Near InfraRed (NIR) spectrum. CIR imagery is useful for determining the health of vegetation, which show up in various shades of red. It can also be helpful in identifying features like water, paved surfaces or non-vegetated areas, which appear black or grey respectively. The data set is tiled for dissemination into many separate tiles, each of which is 2500 feet on a side.",error,,error,error,,2018-02-02T18:18:19.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/50a73a4fcec148c68545337b3a0f30b2,error,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty2014CIRAerialsNW.zip,,,Orthophotography|Orthophoto|Orthoimagery|Digital orthophoto|Digital orthorectified imagery|Digital orthoimagery|High resolution orthoimagery|Imagery|Aerial photography|Satellite imagery|Air imagery|Historic aerial imagery|Color aerial imagery|Air Photo|Color InfraRed|2014
b7182a5a4f5e48a1b609d06385751f13,12b-097,Election Precinct 55,,Election Precinct 55,Flagged,,PDF,,,2018-08-15T16:46:22.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/b7182a5a4f5e48a1b609d06385751f13,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/055.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
fb60b346e81248cab5968f9c2fe7f204,12b-097,Lake Zurich Fire Department,,Lake Zurich Fire Department,Flagged,,PDF,,,2018-08-15T16:39:02.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/fb60b346e81248cab5968f9c2fe7f204,,https://maps.lakecountyil.gov/Output/DistrictMaps/fire/LakeZurichFireDepartment.pdf,,,Lake County Illinois|PDF|Printed Maps|Individual District Map|Fire Protection Districts
5ba972b9b75f4ac09c73cdbb0cbda6fb,12b-097,Avon Township JAWA,,Avon Township JAWA,Flagged,,PDF,,,2018-08-15T17:33:29.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/5ba972b9b75f4ac09c73cdbb0cbda6fb,,https://maps.lakecountyil.gov/Output/TownshipMaps/cavonjawa.pdf,,,Lake County Illinois|PDF|Printed Maps|Township Map|Avon Township
2362994a0a474ff998a54d4f1a36ac73,12b-097,Deer Park Special Service Area 1,,Deer Park Special Service Area 1,Flagged,,PDF,,,2018-08-15T17:19:51.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/2362994a0a474ff998a54d4f1a36ac73,,https://maps.lakecountyil.gov/Output/DistrictMaps/spec/DeerParkSpecialServiceArea1.pdf,,,Lake County Illinois|PDF|Printed Maps|Individual District Map|Special Service Areas
68c1b6da97ea40dd8a11f0020115819c,12b-097,2005 Lake County Aerial - NW Quarter,,"This six inch pixel resolution black and white aerial photography was flown between April 4, 2005 and April 9, 2005 at a negative scale of 1 = 660 (a scale ratio of 1:7,920) flying at an altitude of 4,500 feet above mean terrain. The files are provided in JPEG2000, an open format supported by most GIS and CAD software packages. Its intended usage for viewing is 1 = 100. The photography has been orthorectified to meet National Map Accuracy Standards for its capture scale. The images are georeferenced to the Illinois State Plane, Eastern Zone, using the NAD83 HARN horizontal datum. The data set is tiled for dissemination into many separate tiles. Each tile is a section in the Public Land Survey System. The first two digits are the township, the next two are the range and the final two are the section.",error,,error,error,,2018-02-02T17:43:03.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/68c1b6da97ea40dd8a11f0020115819c,error,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty2005AerialsNW.zip,,,Orthophotography|Orthophoto|Orthoimagery|Digital orthophoto|Digital orthorectified imagery|Digital orthoimagery|High resolution orthoimagery|Imagery|Aerial photography|Satellite imagery|Air imagery|Historic aerial imagery|Color aerial imagery|Air Photo|2005
6429c1bdd4d342408430bf5b6b9a46e1,12b-097,Cuba Township Tax Code,,Cuba Township Tax Code,Flagged,,PDF,,,2018-08-15T17:35:28.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/6429c1bdd4d342408430bf5b6b9a46e1,,https://maps.lakecountyil.gov/Output/TownshipMaps/ccubataxc.pdf,,,Lake County Illinois|PDF|Printed Maps|Township Map|Cuba Township
f3355994793a4abea1c1b31b65dd2ba5,12b-097,Election Precinct 268,,Election Precinct 268,Flagged,,PDF,,,2018-08-15T16:58:34.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/f3355994793a4abea1c1b31b65dd2ba5,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/268.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
038a0df99cda420c82ba5d5c96354deb,12b-097,Election Precinct 111,,Election Precinct 111,Flagged,,PDF,,,2018-08-15T16:49:29.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/038a0df99cda420c82ba5d5c96354deb,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/111.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
8831cd5780cd49ab9f94d3b6384a75ff,12b-097,2012 Lake County Aerial - NW Quarter,,"This six inch pixel resolution color aerial photography was flown between March 9, 2012 and May 13, 2012. The files are provided in JPEG2000, an open format supported by most GIS and CAD software packages. Its intended usage for viewing is 1 = 100. The photography has been orthorectified to meet National Map Accuracy Standards for its capture scale. The images are georeferenced to the Illinois State Plane, Eastern Zone, using the NAD83 NSRS2007 horizontal datum. The data set is tiled for dissemination into many separate tiles, each of which is 2500 feet on a side.",error,,error,error,,2018-02-02T18:10:21.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/8831cd5780cd49ab9f94d3b6384a75ff,error,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty2012AerialsNW.zip,,,Orthophotography|Orthophoto|Orthoimagery|Digital orthophoto|Digital orthorectified imagery|Digital orthoimagery|High resolution orthoimagery|Imagery|Aerial photography|Satellite imagery|Air imagery|Historic aerial imagery|Color aerial imagery|Air Photo|2012
0a8badd6832c4859bf9ca0f079081860,12b-097,Election Precinct 217,,Election Precinct 217,Flagged,,PDF,,,2018-08-15T16:55:43.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/0a8badd6832c4859bf9ca0f079081860,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/217.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
21bf2db80de9468e94661110868eadba,12b-097,Mettawa Special Service Area 9,,Mettawa Special Service Area 9,Flagged,,PDF,,,2018-08-15T17:24:57.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/21bf2db80de9468e94661110868eadba,,https://maps.lakecountyil.gov/Output/DistrictMaps/spec/MettawaSpecialServiceArea9.pdf,,,Lake County Illinois|PDF|Printed Maps|Individual District Map|Special Service Areas
3ac2b8e7cf084328b06b4f933d5fe6ea,12b-097,Election Precinct 255,,Election Precinct 255,Flagged,,PDF,,,2018-08-15T16:57:49.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/3ac2b8e7cf084328b06b4f933d5fe6ea,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/255.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
20baf71d91e04fad84d856f8cfe4d511,12b-097,Election Precinct 250,,Election Precinct 250,Flagged,,PDF,,,2018-08-15T16:57:33.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/20baf71d91e04fad84d856f8cfe4d511,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/250.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
6da1b9043bb44c0f88629c2724812e83,12b-097,2009 Lake County Aerial Color InfraRed (CIR): SW Quarter,,"This six inch pixel resolution color infrared aerial photography was flown between May 9, 2009 and May 26, 2009. The files are provided in JPEG2000, an open format supported by most GIS and CAD software packages. Its intended usage for viewing is 1 = 100. The photography has been orthorectified to meet National Map Accuracy Standards for its capture scale. The images are georeferenced to the Illinois State Plane, Eastern Zone, using the NAD83 NSRS2007 horizontal datum. Color InfraRed (CIR) imagery allows users to see the electromagnetic spectrum beyond the visible range. It does this by using the visible spectrum (red, green, blue) and combining it with the Near InfraRed (NIR) spectrum. CIR imagery is useful for determining the health of vegetation, which show up in various shades of red. It can also be helpful in identifying features like water, paved surfaces or non-vegetated areas, which appear black or grey respectively. The data set is tiled for dissemination into many separate tiles, each of which is 2500 feet on a side.",error,,error,error,,2018-02-02T18:03:08.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/6da1b9043bb44c0f88629c2724812e83,error,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty2009CIRAerialsSW.zip,,,Orthophotography|Orthophoto|Orthoimagery|Digital orthophoto|Digital orthorectified imagery|Digital orthoimagery|High resolution orthoimagery|Imagery|Aerial photography|Satellite imagery|Air imagery|Historic aerial imagery|Color aerial imagery|Air Photo|Color InfraRed|2009
fd336ba265c44e3f971069c7c089c2f1,12b-097,2010 Lake County Aerial - NE Quarter,,There is no description available.,error,,error,error,,2018-02-02T18:03:42.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/fd336ba265c44e3f971069c7c089c2f1,error,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty2010AerialsNE.zip,,,Regular
001a5d0f7bf74b0e90e3744f00e6125b,12b-097,1946 Lake County Aerial - SW Quarter,,"This six inch pixel resolution color aerial photography was flown between April 16, 2007 and May 7, 2007. The files are provided in JPEG2000, an open format supported by most GIS and CAD software packages. Its intended usage for viewing is 1 = 100. The photography has been orthorectified to meet National Map Accuracy Standards for its capture scale. The images are georeferenced to the Illinois State Plane, Eastern Zone, using the NAD83 HARN horizontal datum. The data set is tiled for dissemination into many separate tiles. Each tile is a section in the Public Land Survey System. The first two digits are the township, the next two are the range and the final two are the section.",error,,error,error,,2018-02-01T19:58:49.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/001a5d0f7bf74b0e90e3744f00e6125b,error,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty1946AerialsSW.zip,,,Orthophotography|Orthophoto|Orthoimagery|Digital orthophoto|Digital orthorectified imagery|Digital orthoimagery|High resolution orthoimagery|Imagery|Aerial photography|Satellite imagery|Air imagery|Historic aerial imagery|Color aerial imagery|Air Photo|2007
bd92b010495247e299c296d04c58d9fa,12b-097,Beach Park Tax Increment Finance Area 3,,Beach Park Tax Increment Finance Area 3,Flagged,,PDF,,,2018-08-15T17:19:44.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/bd92b010495247e299c296d04c58d9fa,,https://maps.lakecountyil.gov/Output/DistrictMaps/spec/BeachParkTaxIncrementFinanceArea3.pdf,,,Lake County Illinois|PDF|Printed Maps|Individual District Map|Tax Increment Finance TIF Districts
1dbd6bdf9704467b8bd851db4ca0788d,12b-097,Countywide Park Districts,,Countywide Park Districts,Flagged,,PDF,,,2018-08-15T16:28:40.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/1dbd6bdf9704467b8bd851db4ca0788d,,https://maps.lakecountyil.gov/Output/CountyMaps/cctypark.pdf,,,Lake County Illinois|PDF|Printed Maps|Countywide Map
fc2f63f574034bca85788036c3035baf,12b-097,Deer Park Special Service Area 3,,Deer Park Special Service Area 3,Flagged,,PDF,,,2018-08-15T17:20:00.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/fc2f63f574034bca85788036c3035baf,,https://maps.lakecountyil.gov/Output/DistrictMaps/spec/DeerParkSpecialServiceArea3.pdf,,,Lake County Illinois|PDF|Printed Maps|Individual District Map|Special Service Areas
c1a993885fc4401498a2751faa63b05d,12b-097,Grant Township College,,Grant Township College,Flagged,,PDF,,,2018-08-15T17:37:31.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/c1a993885fc4401498a2751faa63b05d,,https://maps.lakecountyil.gov/Output/TownshipMaps/cgrntcoll.pdf,,,Lake County Illinois|PDF|Printed Maps|Township Map|Grant Township
74e26b60f4624d63a367679c466c2fba,12b-097,Cary Area Public Library District,,Cary Area Public Library District,Flagged,,PDF,,,2018-08-15T16:40:39.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/74e26b60f4624d63a367679c466c2fba,,https://maps.lakecountyil.gov/Output/DistrictMaps/libr/CaryAreaPublicLibraryDistrict.pdf,,,Lake County Illinois|PDF|Printed Maps|Individual District Map|Library Districts
d1e61f2cc26944dea48341c64a0423ae,12b-097,2010 Lake County Aerial Color InfraRed (CIR) - SE Quarter,,"This six inch pixel resolution color infrared aerial photography was flown between April 9, 2010 and April 18, 2010. The files are provided in JPEG2000, an open format supported by most GIS and CAD software packages. Its intended usage for viewing is 1 = 100. The photography has been orthorectified to meet National Map Accuracy Standards for its capture scale. The images are georeferenced to the Illinois State Plane, Eastern Zone, using the NAD83 NSRS2007 horizontal datum. Color InfraRed (CIR) imagery allows users to see the electromagnetic spectrum beyond the visible range. It does this by using the visible spectrum (red, green, blue) and combining it with the Near InfraRed (NIR) spectrum. CIR imagery is useful for determining the health of vegetation, which show up in various shades of red. It can also be helpful in identifying features like water, paved surfaces or non-vegetated areas, which appear black or grey respectively. The data set is tiled for dissemination into many separate tiles, each of which is 2500 feet on a side.",error,,error,error,,2018-02-02T18:08:36.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/d1e61f2cc26944dea48341c64a0423ae,error,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty2010CIRAerialsSE.zip,,,Orthophotography|Orthophoto|Orthoimagery|Digital orthophoto|Digital orthorectified imagery|Digital orthoimagery|High resolution orthoimagery|Imagery|Aerial photography|Satellite imagery|Air imagery|Historic aerial imagery|Color aerial imagery|Air Photo|Color InfraRed|2010
03d7000316114176adaa61817a55f08d,12b-097,Election Precinct 49,,Election Precinct 49,Flagged,,PDF,,,2018-08-15T16:46:03.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/03d7000316114176adaa61817a55f08d,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/049.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
bbabb5d6f9314022a626f0681770830c,12b-097,Election Precinct 209,,Election Precinct 209,Flagged,,PDF,,,2018-08-15T16:55:17.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/bbabb5d6f9314022a626f0681770830c,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/209.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
8de079dd4d8e4719a48f649b30b9fff3,12b-097,County Board District 18,,County Board District 18,Flagged,,PDF,,,2018-08-15T16:30:10.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/8de079dd4d8e4719a48f649b30b9fff3,,https://maps.lakecountyil.gov/Output/DistrictMaps/bord/cboard18.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|County Board
824a581450794a35ab8d2098c302c3ae,12b-097,2014 Lake County Aerial Color InfraRed (CIR) - SE Quarter,,"This six inch pixel resolution color infrared aerial photography was flown between April 18, 2014 and April 26, 2014. The files are provided in JPEG2000, an open format supported by most GIS and CAD software packages. Its intended usage for viewing is 1 = 100. The photography has been orthorectified to meet National Map Accuracy Standards for its capture scale. The images are georeferenced to the Illinois State Plane, Eastern Zone, using the NAD83 NSRS2007 horizontal datum. Color InfraRed (CIR) imagery allows users to see the electromagnetic spectrum beyond the visible range. It does this by using the visible spectrum (red, green, blue) and combining it with the Near InfraRed (NIR) spectrum. CIR imagery is useful for determining the health of vegetation, which show up in various shades of red. It can also be helpful in identifying features like water, paved surfaces or non-vegetated areas, which appear black or grey respectively. The data set is tiled for dissemination into many separate tiles, each of which is 2500 feet on a side.",error,,error,error,,2018-02-02T18:18:52.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/824a581450794a35ab8d2098c302c3ae,error,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty2014CIRAerialsSE.zip,,,Orthophotography|Orthophoto|Orthoimagery|Digital orthophoto|Digital orthorectified imagery|Digital orthoimagery|High resolution orthoimagery|Imagery|Aerial photography|Satellite imagery|Air imagery|Historic aerial imagery|Color aerial imagery|Air Photo|Color InfraRed|2014
