identifier,title,description,issued,modified,landingPage,webService,spatial
City of South Bend,"[u'public safety', u'police']",http://data-southbend.opendata.arcgis.com/datasets/2636929ba1b945b28965af3762da4af2_1,Part I Crimes Annual Totals,"*Note that the agency reporting definition of rape changed in 2013, so figures before and after the change may not be comparable.",2018-11-09T21:40:50.000Z,2018-11-09T21:53:02.000Z,http://data-southbend.opendata.arcgis.com/datasets/2636929ba1b945b28965af3762da4af2_1,https://gis.southbendin.gov/arcgis/rest/services/OpenData/Part_I_Crimes_Annual_Totals/MapServer/1,"-180.0,-90.0,180.0,90.0",09c-01,Purdue,Municipalities Geospatial Data,{u'name': u'City of South Bend'},"South Bend, Indiana, United States|Ohio, United States"
"Lake County, Illinois","[u'LiDAR', u'Light Detection And Ranging', u'Topography', u'Laser', u'Breaklines', u'Point cloud', u'LAS', u'3D', u'Elevation', u'Lake County Illinois']",http://data-lakecountyil.opendata.arcgis.com/datasets/eb1c9ecd82f547ea81ccb82b40522c1b,LiDAR Point Cloud - Township 46N Range 11E (laz),"Industry standard .las LiDAR (Light Detection And Ranging) classified points. This LiDAR data was collected using Leica's ALS50 Phase I sensor. The raw data was verified in Merrick and Company's LiDAR software (MARS) for complete coverage of the project area, and boresighted to align the flightlines. Raw data files were parsed into manageable client-specific tiles. These tiles were then processed through automated filtering that separates the data into different classification groups: unclassified points, ground points, breakline proximity points, noise points and water. The data was next taken into MARS to reclassify the erroneous points that may remain in the LiDAR point cloud after auto-filter.The horizontal datum used is the North American 1983 HARN. The vertical datum is the North American Vertical Datum of 1988. The projection is Illinois State Plane, Eastern Zone, using US Survey Feet as units.In order to reduce the download times of these files we have compressed them with?LASzip. A free decoder is available from the website?http://www.laszip.org.",2018-02-07T16:26:27.000Z,2018-12-04T20:22:56.172Z,http://data-lakecountyil.opendata.arcgis.com/datasets/eb1c9ecd82f547ea81ccb82b40522c1b,https://s3.amazonaws.com/lakecountygis-public/topography/pointcloud4611.zip,"-180.0,-90.0,180.0,90.0",12b-097,Chicago,Counties Geospatial Data,"{u'name': u'Lake County, Illinois'}","Lake County, Illinois, United States|Illinois, United States"
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'PoliticalElection Map', u'Election Precincts']",http://data-lakecountyil.opendata.arcgis.com/datasets/cbbd9238295642b3954f49408fe4e437,Election Precinct 278,Election Precinct 278,2018-08-15T16:59:07.000Z,2018-12-03T17:18:23.912Z,http://data-lakecountyil.opendata.arcgis.com/datasets/cbbd9238295642b3954f49408fe4e437,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/278.pdf,"-180.0,-90.0,180.0,90.0",12b-097,Chicago,Counties Geospatial Data,"{u'name': u'Lake County, Illinois'}","Lake County, Illinois, United States|Illinois, United States"
"Lake County, Illinois","[u'Countours', u'Topography', u'Surface model', u'Triangulated irregular network', u'TIN', u'Terrain', u'3D', u'Elevation', u'Contours', u'Lake County  Illinois']",http://data-lakecountyil.opendata.arcgis.com/datasets/175a98eeffa44bc1937005a87300df0a,Contours - Township 44N Range 10E (dgn),"These data comprise of one foot contours showing the elevation of Lake County, IL corresponding to the orthometric heights of the bare surface of the county (no buildings or vegetation cover). These data were developed from LIDAR data obtained between April 16, 2007 and May 07, 2007, and further supplemented by break lines collected from aerial photography taken at the same time. The contours and the aerial photography meet National Map Accuracy Standards for a 1 inch = 100 foot product. The contours have been created to be cartographically pleasing, as such some generalization has been introduced as expected. The contours have been tested against the original LIDAR points and conforms to the American Society for Photogrammetry and Remote Sensing (ASPRS) Specifications and Standards Committee, 1990, ASPRS Accuracy Standards for Large-Scale Maps, CLASS 1 map accuracy. The vertical datum is the North American Vertical Datum of 1988.The U.S. Army Corps of Engineers?Engineering and Design Manual for Photogrammetric Production?recommends that data intended for this usage scale be used for any of the following purposes: route location, preliminary alignment and design, preliminary project planning, hydraulic sections, rough earthwork estimates, or high-gradient terrain / low unit cost earthwork excavation estimates. The manual does not recommend that these data be used for final design, excavation and grading plans, earthwork computations for bid estimates or contract measurement and payment.Contour data is used by county agencies to study drainage issues such as flooding and erosion. Customers interested in the actual LiDAR data may download it at no cost from the USGS Center for LiDAR Information Coordination and Knowledge.These files are tiled by PLSS section and grouped by township and format for easier download. Please note that this dataset is available in for GIS in Esri shapefile format as well as for CAD in AutoCAD DWG and MicroStation DGN. We are unable to provide any support for CAD users beyond providing the data.",2018-02-07T15:14:32.000Z,2018-12-04T20:22:39.681Z,http://data-lakecountyil.opendata.arcgis.com/datasets/175a98eeffa44bc1937005a87300df0a,https://s3.amazonaws.com/lakecountygis-public/topography/contours_1ft_dwg_4410.zip,"-180.0,-90.0,180.0,90.0",12b-097,Chicago,Counties Geospatial Data,"{u'name': u'Lake County, Illinois'}","Lake County, Illinois, United States|Illinois, United States"
"Lake County, Illinois","[u'DTM', u'LiDAR', u'Light Detection And Ranging', u'Topography', u'Digital Terrain Model', u'Surface model', u'Triangulated irregular network', u'TIN', u'Digital Surface Model', u'Laser', u'Breaklines', u'Point cloud', u'LAS', u'3D', u'Elevation', u'Bare earth', u'Hydro flattened', u'Lake County Illinois']",http://data-lakecountyil.opendata.arcgis.com/datasets/b2e3bfb21f784ffdb4e6c77b8ca18761,DTM - Township 46N Range 11E,"The Digital Terrain Model (DTM) is a 3.28 foot pixel resolution raster in GeoTIFF format upsampled to 2.5 feet to preserve detail. This was created using the ground (class = 2) lidar points and incorporating the breaklines.The DTMs were developed using LiDAR data. LiDAR is an acronym for LIght Detection And Ranging. Light detection and ranging is the science of using a laser to measure distances to specific points. A specially equipped airplane with positioning tools and LiDAR technology was used to measure the distance to the surface of the earth to determine ground elevation. The classified points were developed using data collected in April to May 2007. The LiDAR points, specialized software, and technology provide the ability to create a high precision three-dimensional digital elevation and/or terrain models (DEM/DTM). The use of LiDAR significantly reduces the cost for developing this information.The DTMs are intended to correspond to the orthometric heights of the bare surface of the county (no buildings or vegetation cover). DTM data is used by county agencies to study drainage issues such as flooding and erosion; contour generation; slope and aspect; and hill shade images. This dataset was compiled to meet the American Society for Photogrammetry and Remote Sensing (ASPRS) Accuracy Standards for Large-Scale Maps, CLASS 1 map accuracy.The U.S. Army Corps of Engineers?Engineering and Design Manual for Photogrammetric Production?recommends that data intended for this usage scale be used for any of the following purposes: route location, preliminary alignment and design, preliminary project planning, hydraulic sections, rough earthwork estimates, or high-gradient terrain / low unit cost earthwork excavation estimates. The manual does not recommend that these data be used for final design, excavation and grading plans, earthwork computations for bid estimates or contract measurement and payment.This dataset does not take the place of an on-site survey for design, construction or regulatory purposes.",2018-02-07T15:39:16.000Z,2018-12-04T20:22:39.521Z,http://data-lakecountyil.opendata.arcgis.com/datasets/b2e3bfb21f784ffdb4e6c77b8ca18761,https://s3.amazonaws.com/lakecountygis-public/topography/dtm4611.zip,"-180.0,-90.0,180.0,90.0",12b-097,Chicago,Counties Geospatial Data,"{u'name': u'Lake County, Illinois'}","Lake County, Illinois, United States|Illinois, United States"
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'PoliticalElection Map', u'Election Precincts']",http://data-lakecountyil.opendata.arcgis.com/datasets/c1748b6cd9f34412a8c046f8f191989a,Election Precinct 106,Election Precinct 106,2018-08-15T16:49:13.000Z,2018-12-04T20:22:59.564Z,http://data-lakecountyil.opendata.arcgis.com/datasets/c1748b6cd9f34412a8c046f8f191989a,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/106.pdf,"-180.0,-90.0,180.0,90.0",12b-097,Chicago,Counties Geospatial Data,"{u'name': u'Lake County, Illinois'}","Lake County, Illinois, United States|Illinois, United States"
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'PoliticalElection Map', u'Election Precincts']",http://data-lakecountyil.opendata.arcgis.com/datasets/675ac284658f42929b18f878fee063e1,Election Precinct 337,Election Precinct 337,2018-08-15T17:02:32.000Z,2018-12-04T20:23:24.337Z,http://data-lakecountyil.opendata.arcgis.com/datasets/675ac284658f42929b18f878fee063e1,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/337.pdf,"-180.0,-90.0,180.0,90.0",12b-097,Chicago,Counties Geospatial Data,"{u'name': u'Lake County, Illinois'}","Lake County, Illinois, United States|Illinois, United States"
"Lake County, Illinois","[u'Solar', u'energy', u'power', u'green infrastructure']",http://data-lakecountyil.opendata.arcgis.com/datasets/ec74e29f04c04e20bdf5a3edbb129dd5,Solar Potential Model -Township 44N Range 10E,"The Solar Radiation Potential Model (SRPM) was derived from the Lake County 2007 Digital Surface Model (DSM). The DSM is a 3-foot pixel resolution raster in GeoTIFF format, created using all points (excluding NOISE) from our 2007 LiDAR data without incorporating the breaklines. The SRPM was created using the ArcGIS 'Area Solar Radiation' geoprocessing tool. Due to the number of variables and parameters, the default values of the geoprocessing tool were used.The solar radiation analysis tools in the ArcGIS Spatial Analyst extension enables one to map and analyze the effects of the sun over a geographic area for specific time periods. It accounts for atmospheric effects, site latitude and elevation, steepness (slope) and compass direction (aspect), daily and seasonal shifts of the sun angle, and effects of shadows cast by surrounding topography. The resultant outputs can be easily integrated with other GIS data and can help model physical and biological processes as they are affected by the sun.These data are derived from other data sources, no accuracy measurements or tests were conducted. Primary use and intent for these data are for visualizations and topographic analysis. This dataset does not take the place of an on-site survey for design, construction or regulatory purposes.",2018-02-07T16:34:02.000Z,2018-12-04T20:22:38.650Z,http://data-lakecountyil.opendata.arcgis.com/datasets/ec74e29f04c04e20bdf5a3edbb129dd5,https://s3.amazonaws.com/lakecountygis-public/topography/solar4410.zip,"-180.0,-90.0,180.0,90.0",12b-097,Chicago,Counties Geospatial Data,"{u'name': u'Lake County, Illinois'}","Lake County, Illinois, United States|Illinois, United States"
"Lake County, Illinois","[u'Solar', u'energy', u'power', u'green infrastructure']",http://data-lakecountyil.opendata.arcgis.com/datasets/2546684ade0d4a2bb5fc020ba2b7b8f6,Solar Potential Model -Township 46N Range 10E,"The Solar Radiation Potential Model (SRPM) was derived from the Lake County 2007 Digital Surface Model (DSM). The DSM is a 3-foot pixel resolution raster in GeoTIFF format, created using all points (excluding NOISE) from our 2007 LiDAR data without incorporating the breaklines. The SRPM was created using the ArcGIS 'Area Solar Radiation' geoprocessing tool. Due to the number of variables and parameters, the default values of the geoprocessing tool were used.The solar radiation analysis tools in the ArcGIS Spatial Analyst extension enables one to map and analyze the effects of the sun over a geographic area for specific time periods. It accounts for atmospheric effects, site latitude and elevation, steepness (slope) and compass direction (aspect), daily and seasonal shifts of the sun angle, and effects of shadows cast by surrounding topography. The resultant outputs can be easily integrated with other GIS data and can help model physical and biological processes as they are affected by the sun.These data are derived from other data sources, no accuracy measurements or tests were conducted. Primary use and intent for these data are for visualizations and topographic analysis. This dataset does not take the place of an on-site survey for design, construction or regulatory purposes.",2018-02-07T16:40:35.000Z,2018-12-04T20:22:46.793Z,http://data-lakecountyil.opendata.arcgis.com/datasets/2546684ade0d4a2bb5fc020ba2b7b8f6,https://s3.amazonaws.com/lakecountygis-public/topography/solar4610.zip,"-180.0,-90.0,180.0,90.0",12b-097,Chicago,Counties Geospatial Data,"{u'name': u'Lake County, Illinois'}","Lake County, Illinois, United States|Illinois, United States"
"Lake County, Illinois","[u'LiDAR', u'Light Detection And Ranging', u'Topography', u'Laser', u'Breaklines', u'Point cloud', u'LAS', u'3D', u'Elevation', u'Lake County Illinois']",http://data-lakecountyil.opendata.arcgis.com/datasets/6267bd70a807428487c95798e263ba22,LiDAR Point Cloud - Township 44N Range 12E (laz),"Industry standard .las LiDAR (Light Detection And Ranging) classified points. This LiDAR data was collected using Leica's ALS50 Phase I sensor. The raw data was verified in Merrick and Company's LiDAR software (MARS) for complete coverage of the project area, and boresighted to align the flightlines. Raw data files were parsed into manageable client-specific tiles. These tiles were then processed through automated filtering that separates the data into different classification groups: unclassified points, ground points, breakline proximity points, noise points and water. The data was next taken into MARS to reclassify the erroneous points that may remain in the LiDAR point cloud after auto-filter.The horizontal datum used is the North American 1983 HARN. The vertical datum is the North American Vertical Datum of 1988. The projection is Illinois State Plane, Eastern Zone, using US Survey Feet as units.In order to reduce the download times of these files we have compressed them with?LASzip. A free decoder is available from the website?http://www.laszip.org.",2018-02-07T16:02:58.000Z,2018-12-04T20:22:54.182Z,http://data-lakecountyil.opendata.arcgis.com/datasets/6267bd70a807428487c95798e263ba22,https://s3.amazonaws.com/lakecountygis-public/topography/pointcloud4412.zip,"-180.0,-90.0,180.0,90.0",12b-097,Chicago,Counties Geospatial Data,"{u'name': u'Lake County, Illinois'}","Lake County, Illinois, United States|Illinois, United States"
"Lake County, Illinois",[u'Regular'],http://data-lakecountyil.opendata.arcgis.com/datasets/875bd3f934f248bca9fecf165d6b0ae5,2014 Lake County Aerial - NW Quarter,There is no description available.,2018-02-02T18:15:22.000Z,2018-12-04T20:23:23.919Z,http://data-lakecountyil.opendata.arcgis.com/datasets/875bd3f934f248bca9fecf165d6b0ae5,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty2014AerialsNW.zip,"-180.0,-90.0,180.0,90.0",12b-097,Chicago,Counties Geospatial Data,"{u'name': u'Lake County, Illinois'}","Lake County, Illinois, United States|Illinois, United States"
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'PoliticalElection Map', u'Election Precincts']",http://data-lakecountyil.opendata.arcgis.com/datasets/b66265eef1ac4c739898735ae7556168,Election Precinct 234,Election Precinct 234,2018-08-15T16:56:37.000Z,2018-11-10T02:19:38.717Z,http://data-lakecountyil.opendata.arcgis.com/datasets/b66265eef1ac4c739898735ae7556168,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/234.pdf,"-180.0,-90.0,180.0,90.0",12b-097,Chicago,Counties Geospatial Data,"{u'name': u'Lake County, Illinois'}","Lake County, Illinois, United States|Illinois, United States"
"Lake County, Illinois","[u'LiDAR', u'Light Detection And Ranging', u'Topography', u'Laser', u'Breaklines', u'Point cloud', u'LAS', u'3D', u'Elevation', u'Lake County Illinois']",http://data-lakecountyil.opendata.arcgis.com/datasets/efeb84f6ba6e41b1b24f8c573238a213,LiDAR Point Cloud - Township 44N Range 10E (laz),"Industry standard .las LiDAR (Light Detection And Ranging) classified points. This LiDAR data was collected using Leica's ALS50 Phase I sensor. The raw data was verified in Merrick and Company's LiDAR software (MARS) for complete coverage of the project area, and boresighted to align the flightlines. Raw data files were parsed into manageable client-specific tiles. These tiles were then processed through automated filtering that separates the data into different classification groups: unclassified points, ground points, breakline proximity points, noise points and water. The data was next taken into MARS to reclassify the erroneous points that may remain in the LiDAR point cloud after auto-filter.The horizontal datum used is the North American 1983 HARN. The vertical datum is the North American Vertical Datum of 1988. The projection is Illinois State Plane, Eastern Zone, using US Survey Feet as units.In order to reduce the download times of these files we have compressed them with?LASzip. A free decoder is available from the website?http://www.laszip.org.",2018-02-07T15:57:47.000Z,2018-12-04T20:22:46.223Z,http://data-lakecountyil.opendata.arcgis.com/datasets/efeb84f6ba6e41b1b24f8c573238a213,https://s3.amazonaws.com/lakecountygis-public/topography/pointcloud4410.zip,"-180.0,-90.0,180.0,90.0",12b-097,Chicago,Counties Geospatial Data,"{u'name': u'Lake County, Illinois'}","Lake County, Illinois, United States|Illinois, United States"
"Lake County, Illinois","[u'Countours', u'Topography', u'Surface model', u'Triangulated irregular network', u'TIN', u'Terrain', u'3D', u'Elevation', u'Contours', u'Lake County  Illinois']",http://data-lakecountyil.opendata.arcgis.com/datasets/c7757f9738d24b0cab1166502c3e5497,Contours - Township 44N Range 9E (shp),"These data comprise of one foot contours showing the elevation of Lake County, IL corresponding to the orthometric heights of the bare surface of the county (no buildings or vegetation cover). These data were developed from LIDAR data obtained between April 16, 2007 and May 07, 2007, and further supplemented by break lines collected from aerial photography taken at the same time. The contours and the aerial photography meet National Map Accuracy Standards for a 1 inch = 100 foot product. The contours have been created to be cartographically pleasing, as such some generalization has been introduced as expected. The contours have been tested against the original LIDAR points and conforms to the American Society for Photogrammetry and Remote Sensing (ASPRS) Specifications and Standards Committee, 1990, ASPRS Accuracy Standards for Large-Scale Maps, CLASS 1 map accuracy. The vertical datum is the North American Vertical Datum of 1988.The U.S. Army Corps of Engineers?Engineering and Design Manual for Photogrammetric Production?recommends that data intended for this usage scale be used for any of the following purposes: route location, preliminary alignment and design, preliminary project planning, hydraulic sections, rough earthwork estimates, or high-gradient terrain / low unit cost earthwork excavation estimates. The manual does not recommend that these data be used for final design, excavation and grading plans, earthwork computations for bid estimates or contract measurement and payment.Contour data is used by county agencies to study drainage issues such as flooding and erosion. Customers interested in the actual LiDAR data may download it at no cost from the USGS Center for LiDAR Information Coordination and Knowledge.These files are tiled by PLSS section and grouped by township and format for easier download. Please note that this dataset is available in for GIS in Esri shapefile format as well as for CAD in AutoCAD DWG and MicroStation DGN. We are unable to provide any support for CAD users beyond providing the data.",2018-02-07T15:07:57.000Z,2018-12-04T20:22:38.431Z,http://data-lakecountyil.opendata.arcgis.com/datasets/c7757f9738d24b0cab1166502c3e5497,https://s3.amazonaws.com/lakecountygis-public/topography/contours_1ft_shp_4409.zip,"-180.0,-90.0,180.0,90.0",12b-097,Chicago,Counties Geospatial Data,"{u'name': u'Lake County, Illinois'}","Lake County, Illinois, United States|Illinois, United States"
"Lake County, Illinois","[u'Countours', u'Topography', u'Surface model', u'Triangulated irregular network', u'TIN', u'Terrain', u'3D', u'Elevation', u'Contours', u'Lake County  Illinois']",http://data-lakecountyil.opendata.arcgis.com/datasets/45a7df2da73d4247976fea70b5c4a9c2,Contours - Township 45N Range 9E (shp),"These data comprise of one foot contours showing the elevation of Lake County, IL corresponding to the orthometric heights of the bare surface of the county (no buildings or vegetation cover). These data were developed from LIDAR data obtained between April 16, 2007 and May 07, 2007, and further supplemented by break lines collected from aerial photography taken at the same time. The contours and the aerial photography meet National Map Accuracy Standards for a 1 inch = 100 foot product. The contours have been created to be cartographically pleasing, as such some generalization has been introduced as expected. The contours have been tested against the original LIDAR points and conforms to the American Society for Photogrammetry and Remote Sensing (ASPRS) Specifications and Standards Committee, 1990, ASPRS Accuracy Standards for Large-Scale Maps, CLASS 1 map accuracy. The vertical datum is the North American Vertical Datum of 1988.The U.S. Army Corps of Engineers?Engineering and Design Manual for Photogrammetric Production?recommends that data intended for this usage scale be used for any of the following purposes: route location, preliminary alignment and design, preliminary project planning, hydraulic sections, rough earthwork estimates, or high-gradient terrain / low unit cost earthwork excavation estimates. The manual does not recommend that these data be used for final design, excavation and grading plans, earthwork computations for bid estimates or contract measurement and payment.Contour data is used by county agencies to study drainage issues such as flooding and erosion. Customers interested in the actual LiDAR data may download it at no cost from the USGS Center for LiDAR Information Coordination and Knowledge.These files are tiled by PLSS section and grouped by township and format for easier download. Please note that this dataset is available in for GIS in Esri shapefile format as well as for CAD in AutoCAD DWG and MicroStation DGN. We are unable to provide any support for CAD users beyond providing the data.",2018-02-07T15:08:22.000Z,2018-12-04T20:22:40.751Z,http://data-lakecountyil.opendata.arcgis.com/datasets/45a7df2da73d4247976fea70b5c4a9c2,https://s3.amazonaws.com/lakecountygis-public/topography/contours_1ft_shp_4509.zip,"-180.0,-90.0,180.0,90.0",12b-097,Chicago,Counties Geospatial Data,"{u'name': u'Lake County, Illinois'}","Lake County, Illinois, United States|Illinois, United States"
"Lake County, Illinois","[u'DSM', u'LiDAR', u'Light Detection And Ranging', u'Topography', u'Digital elevation model', u'Surface model', u'Triangulated irregular network', u'TIN', u'Digital Surface Model', u'Laser', u'Breaklines', u'Point cloud', u'LAS', u'3D', u'Elevation', u'Contours', u'Bare earth', u'Hydro flattened', u'Lake County Illinois']",http://data-lakecountyil.opendata.arcgis.com/datasets/a652e6278dfd4c9d8eafbf68efc3bad2,DSM - Township 46N Range 9E,"The Digital Surface Model (DSM) is a 3-foot pixel resolution raster in GeoTIFF format. This was created using all points (excluding NOISE) from our 2007 LiDAR data without incorporating the breaklines. Merrick and Co. MARS (ver. 8.0.4, build 8185) software was used to create the GeoTIFF images.The DSMs were developed using LiDAR data. LiDAR is an acronym for LIght Detection And Ranging. Light detection and ranging is the science of using a laser to measure distances to specific points. A specially equipped airplane with positioning tools and LiDAR technology was used to measure the distance to the surface of the earth. The classified points were developed using data collected in April to May 2007. The LiDAR points, specialized software, and technology provide the ability to create a high precision three-dimensional digital elevation and/or terrain models (DEM/DTM) as well as digital surface models (DSM). The use of LiDAR significantly reduces the cost for developing this information.The DSMs are intended to correspond to the orthometric heights of the surface of the county including above ground features such as buildings, vegetation cover, utility structures, vehicles ... etc. DSM data are used by county agencies and others to study drainage issues such as flooding and erosion; contour generation; slope and aspect; and hill shade images. Elevation data and models are used in several different ways including:Visualization representations of the elevation data. Examples include:-	A hillshaded or shaded relief image-	An image representing slope-	An image representing aspectAnalysis of the elevation data and analytical products which can be generated. Examples include:-	Viewshed calculations for visibility and line-of-sight analysis-	Areas of highest Solar energy potential-	Uses in disaster management-	Industrial planning-	Calculation of cartographic contours-	Calculation of profiles along straight lines or line segmentsThese data are derived from other data sources, no accuracy measurements or tests were conducted. Primary use and intent for these data are for visualizations and topographic analysis. This dataset does not take the place of an on-site survey for design, construction or regulatory purposes.",2018-02-07T15:28:01.000Z,2018-11-10T02:14:26.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/a652e6278dfd4c9d8eafbf68efc3bad2,https://s3.amazonaws.com/lakecountygis-public/topography/dsm4609.zip,"-180.0,-90.0,180.0,90.0",12b-097,Chicago,Counties Geospatial Data,"{u'name': u'Lake County, Illinois'}","Lake County, Illinois, United States|Illinois, United States"
"Lake County, Illinois","[u'LiDAR', u'Light Detection And Ranging', u'Topography', u'Laser', u'Breaklines', u'Point cloud', u'LAS', u'3D', u'Elevation', u'Lake County Illinois']",http://data-lakecountyil.opendata.arcgis.com/datasets/6219f968369747f2af51e549d4be2865,LiDAR Point Cloud - Township 43N Range 9E (laz),"Industry standard .las LiDAR (Light Detection And Ranging) classified points. This LiDAR data was collected using Leica's ALS50 Phase I sensor. The raw data was verified in Merrick and Company's LiDAR software (MARS) for complete coverage of the project area, and boresighted to align the flightlines. Raw data files were parsed into manageable client-specific tiles. These tiles were then processed through automated filtering that separates the data into different classification groups: unclassified points, ground points, breakline proximity points, noise points and water. The data was next taken into MARS to reclassify the erroneous points that may remain in the LiDAR point cloud after auto-filter.The horizontal datum used is the North American 1983 HARN. The vertical datum is the North American Vertical Datum of 1988. The projection is Illinois State Plane, Eastern Zone, using US Survey Feet as units.In order to reduce the download times of these files we have compressed them with?LASzip. A free decoder is available from the website?http://www.laszip.org.",2018-02-07T15:42:40.000Z,2018-12-04T20:22:46.477Z,http://data-lakecountyil.opendata.arcgis.com/datasets/6219f968369747f2af51e549d4be2865,https://s3.amazonaws.com/lakecountygis-public/topography/pointcloud4309.zip,"-180.0,-90.0,180.0,90.0",12b-097,Chicago,Counties Geospatial Data,"{u'name': u'Lake County, Illinois'}","Lake County, Illinois, United States|Illinois, United States"
"Lake County, Illinois","[u'DSM', u'LiDAR', u'Light Detection And Ranging', u'Topography', u'Digital elevation model', u'Surface model', u'Triangulated irregular network', u'TIN', u'Digital Surface Model', u'Laser', u'Breaklines', u'Point cloud', u'LAS', u'3D', u'Elevation', u'Contours', u'Bare earth', u'Hydro flattened', u'Lake County Illinois']",http://data-lakecountyil.opendata.arcgis.com/datasets/c6b0a71a84fa427fa20314cba1eb3cdb,DSM - Township 44N Range 10E,"The Digital Surface Model (DSM) is a 3-foot pixel resolution raster in GeoTIFF format. This was created using all points (excluding NOISE) from our 2007 LiDAR data without incorporating the breaklines. Merrick and Co. MARS (ver. 8.0.4, build 8185) software was used to create the GeoTIFF images.The DSMs were developed using LiDAR data. LiDAR is an acronym for LIght Detection And Ranging. Light detection and ranging is the science of using a laser to measure distances to specific points. A specially equipped airplane with positioning tools and LiDAR technology was used to measure the distance to the surface of the earth. The classified points were developed using data collected in April to May 2007. The LiDAR points, specialized software, and technology provide the ability to create a high precision three-dimensional digital elevation and/or terrain models (DEM/DTM) as well as digital surface models (DSM). The use of LiDAR significantly reduces the cost for developing this information.The DSMs are intended to correspond to the orthometric heights of the surface of the county including above ground features such as buildings, vegetation cover, utility structures, vehicles ... etc. DSM data are used by county agencies and others to study drainage issues such as flooding and erosion; contour generation; slope and aspect; and hill shade images. Elevation data and models are used in several different ways including:Visualization representations of the elevation data. Examples include:-	A hillshaded or shaded relief image-	An image representing slope-	An image representing aspectAnalysis of the elevation data and analytical products which can be generated. Examples include:-	Viewshed calculations for visibility and line-of-sight analysis-	Areas of highest Solar energy potential-	Uses in disaster management-	Industrial planning-	Calculation of cartographic contours-	Calculation of profiles along straight lines or line segmentsThese data are derived from other data sources, no accuracy measurements or tests were conducted. Primary use and intent for these data are for visualizations and topographic analysis. This dataset does not take the place of an on-site survey for design, construction or regulatory purposes.",2018-02-07T15:22:05.000Z,2018-12-04T20:22:43.401Z,http://data-lakecountyil.opendata.arcgis.com/datasets/c6b0a71a84fa427fa20314cba1eb3cdb,https://s3.amazonaws.com/lakecountygis-public/topography/dsm4410.zip,"-180.0,-90.0,180.0,90.0",12b-097,Chicago,Counties Geospatial Data,"{u'name': u'Lake County, Illinois'}","Lake County, Illinois, United States|Illinois, United States"
"Lake County, Illinois","[u'Topography', u'Surface model', u'Triangulated irregular network', u'TIN', u'Terrain', u'3D', u'Elevation', u'Contours', u'Lake County  Illinois']",http://data-lakecountyil.opendata.arcgis.com/datasets/89fd57705d6b4835b33f338b6abfd2a0,Contours - Township 43N Range 10E (dwg),"These data comprise of one foot contours showing the elevation of Lake County, IL corresponding to the orthometric heights of the bare surface of the county (no buildings or vegetation cover). These data were developed from LIDAR data obtained between April 16, 2007 and May 07, 2007, and further supplemented by break lines collected from aerial photography taken at the same time. The contours and the aerial photography meet National Map Accuracy Standards for a 1 inch = 100 foot product. The contours have been created to be cartographically pleasing, as such some generalization has been introduced as expected. The contours have been tested against the original LIDAR points and conforms to the American Society for Photogrammetry and Remote Sensing (ASPRS) Specifications and Standards Committee, 1990, ASPRS Accuracy Standards for Large-Scale Maps, CLASS 1 map accuracy. The vertical datum is the North American Vertical Datum of 1988.The U.S. Army Corps of Engineers?Engineering and Design Manual for Photogrammetric Production?recommends that data intended for this usage scale be used for any of the following purposes: route location, preliminary alignment and design, preliminary project planning, hydraulic sections, rough earthwork estimates, or high-gradient terrain / low unit cost earthwork excavation estimates. The manual does not recommend that these data be used for final design, excavation and grading plans, earthwork computations for bid estimates or contract measurement and payment.Contour data is used by county agencies to study drainage issues such as flooding and erosion. Customers interested in the actual LiDAR data may download it at no cost from the USGS Center for LiDAR Information Coordination and Knowledge.These files are tiled by PLSS section and grouped by township and format for easier download. Please note that this dataset is available in for GIS in Esri shapefile format as well as for CAD in AutoCAD DWG and MicroStation DGN. We are unable to provide any support for CAD users beyond providing the data.",2018-02-07T15:09:51.000Z,2018-11-08T18:15:14.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/89fd57705d6b4835b33f338b6abfd2a0,https://s3.amazonaws.com/lakecountygis-public/topography/contours_1ft_dwg_4310.zip,"-180.0,-90.0,180.0,90.0",12b-097,Chicago,Counties Geospatial Data,"{u'name': u'Lake County, Illinois'}","Lake County, Illinois, United States|Illinois, United States"
