publisher,keyword,identifier,title,description,issued,modified,landingPage,webService,spatial
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'PoliticalElection Map', u'County Board']",http://data-lakecountyil.opendata.arcgis.com/datasets/073a32da98c643428a6e452b3bf7b5a2,County Board District 15,County Board District 15,2018-08-15T16:29:55.000Z,2018-10-17T21:40:07.717Z,http://data-lakecountyil.opendata.arcgis.com/datasets/073a32da98c643428a6e452b3bf7b5a2,https://maps.lakecountyil.gov/Output/DistrictMaps/bord/cboard15.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/073a32da98c643428a6e452b3bf7b5a2
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'Individual District Map', u'City and Village Boundaries']",http://data-lakecountyil.opendata.arcgis.com/datasets/2397de68de1647888d68efa206a97f0b,Village of Lake Villa,Village of Lake Villa,2018-08-15T16:35:13.000Z,2018-10-17T21:40:09.927Z,http://data-lakecountyil.opendata.arcgis.com/datasets/2397de68de1647888d68efa206a97f0b,https://maps.lakecountyil.gov/Output/DistrictMaps/city/VillageofLakeVilla.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/2397de68de1647888d68efa206a97f0b
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'PoliticalElection Map', u'State Representative']",http://data-lakecountyil.opendata.arcgis.com/datasets/3bbdadfb91fb4425861a9362905dd474,State Representative 51 Precinct Book,State Representative 51 Precinct Book,2018-08-15T17:08:53.000Z,2018-08-15T18:53:25.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/3bbdadfb91fb4425861a9362905dd474,https://maps.lakecountyil.gov/Output/DistrictMaps/pol/SR_Dist51_PrecinctBook.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/3bbdadfb91fb4425861a9362905dd474
"Lake County, Illinois",[u'Sex Offender Search'],http://data-lakecountyil.opendata.arcgis.com/datasets/825119113f2f4e01ba9cb5cbddc9984e,Sex Offender Search,There is no description available.,2018-09-05T19:04:29.000Z,2018-10-17T21:39:59.430Z,http://data-lakecountyil.opendata.arcgis.com/datasets/825119113f2f4e01ba9cb5cbddc9984e,http://www.icrimewatch.net/index.php?AgencyID=54942,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/825119113f2f4e01ba9cb5cbddc9984e
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'PoliticalElection Map', u'Election Precincts']",http://data-lakecountyil.opendata.arcgis.com/datasets/e363fae5378046d0b478fe0f58811a3d,Election Precinct 354,Election Precinct 354,2018-08-15T17:03:33.000Z,2018-10-17T21:39:59.838Z,http://data-lakecountyil.opendata.arcgis.com/datasets/e363fae5378046d0b478fe0f58811a3d,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/354.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/e363fae5378046d0b478fe0f58811a3d
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'Township Map', u'Libertyville Township']",http://data-lakecountyil.opendata.arcgis.com/datasets/94549868ae7c4eb2bd6636a4ba35c3c0,Libertyville Township JAWA,Libertyville Township JAWA,2018-08-15T17:39:56.000Z,2018-10-17T21:40:12.171Z,http://data-lakecountyil.opendata.arcgis.com/datasets/94549868ae7c4eb2bd6636a4ba35c3c0,https://maps.lakecountyil.gov/Output/TownshipMaps/clibejawa.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/94549868ae7c4eb2bd6636a4ba35c3c0
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'PoliticalElection Map', u'Election Precincts']",http://data-lakecountyil.opendata.arcgis.com/datasets/4018d4ebd21a46c58904ac513fc4e599,Election Precinct 237,Election Precinct 237,2018-08-15T16:56:47.000Z,2018-08-15T18:53:26.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/4018d4ebd21a46c58904ac513fc4e599,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/237.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/4018d4ebd21a46c58904ac513fc4e599
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'Individual District Map', u'Sanitary Districts']",http://data-lakecountyil.opendata.arcgis.com/datasets/5515d428f9254016a173356a10a66989,Northern Moraine Wastewater Reclamation District,Northern Moraine Wastewater Reclamation District,2018-08-15T17:13:29.000Z,2018-10-17T21:40:04.109Z,http://data-lakecountyil.opendata.arcgis.com/datasets/5515d428f9254016a173356a10a66989,https://maps.lakecountyil.gov/Output/DistrictMaps/sani/NorthernMoraineWastewaterReclamationDistrict.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/5515d428f9254016a173356a10a66989
"Lake County, Illinois","[u'States Attorney', u'Treasurer', u'Coroner', u'Circuit Court Clerk', u'Recorder of Deeds', u'County Clerk', u'Sheriff', u'Regional Superintendent of Schools']",http://data-lakecountyil.opendata.arcgis.com/datasets/424834aa28314820825e45c42a4fa03f,Countywide Elected Officials,There is no description available.,2018-09-05T18:08:36.000Z,2018-10-17T21:39:20.863Z,http://data-lakecountyil.opendata.arcgis.com/datasets/424834aa28314820825e45c42a4fa03f,http://www.lakecountyil.gov/2473/Countywide-Elected-Officials,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/424834aa28314820825e45c42a4fa03f
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'PoliticalElection Map', u'Election Precincts']",http://data-lakecountyil.opendata.arcgis.com/datasets/3511465e25d444d7abe7cef8f7f619d3,Election Precinct 44,Election Precinct 44,2018-08-15T16:45:43.000Z,2018-08-15T18:53:21.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/3511465e25d444d7abe7cef8f7f619d3,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/044.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/3511465e25d444d7abe7cef8f7f619d3
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'Individual District Map', u'Special Service Areas']",http://data-lakecountyil.opendata.arcgis.com/datasets/4c297c58abf5418d9a42b7a3c99c669d,Riverwoods Special Service Area 21,Riverwoods Special Service Area 21,2018-08-15T17:25:58.000Z,2018-10-17T21:40:15.673Z,http://data-lakecountyil.opendata.arcgis.com/datasets/4c297c58abf5418d9a42b7a3c99c669d,https://maps.lakecountyil.gov/Output/DistrictMaps/spec/RiverwoodsSpecialServiceArea21.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/4c297c58abf5418d9a42b7a3c99c669d
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'Individual District Map', u'Park Districts']",http://data-lakecountyil.opendata.arcgis.com/datasets/cc253d9dc8484bd79f886c4c237dc374,Foss Park District,Foss Park District,2018-08-15T16:42:03.000Z,2018-08-15T18:53:27.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/cc253d9dc8484bd79f886c4c237dc374,https://maps.lakecountyil.gov/Output/DistrictMaps/park/FossParkDistrict.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/cc253d9dc8484bd79f886c4c237dc374
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'Individual District Map', u'Special Service Areas']",http://data-lakecountyil.opendata.arcgis.com/datasets/f7b11110e9e94e3782c95ed573b7f03e,Lake Forest Special Service Area 39,Lake Forest Special Service Area 39,2018-08-15T17:22:59.000Z,2018-10-17T21:40:13.481Z,http://data-lakecountyil.opendata.arcgis.com/datasets/f7b11110e9e94e3782c95ed573b7f03e,https://maps.lakecountyil.gov/Output/DistrictMaps/spec/LakeForestSpecialServiceArea39.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/f7b11110e9e94e3782c95ed573b7f03e
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'PoliticalElection Map', u'Election Precincts']",http://data-lakecountyil.opendata.arcgis.com/datasets/87fd96c1aac9401899a209974dc4b56f,Election Precinct 154,Election Precinct 154,2018-08-15T16:52:03.000Z,2018-08-15T18:53:20.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/87fd96c1aac9401899a209974dc4b56f,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/154.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/87fd96c1aac9401899a209974dc4b56f
"Lake County, Illinois",[u'Regular'],http://data-lakecountyil.opendata.arcgis.com/datasets/e826a30501ea4d21bb4da9c379756f23,2010 Lake County Aerial - NW Quarter,There is no description available.,2018-02-02T18:04:57.000Z,2018-10-17T21:40:18.676Z,http://data-lakecountyil.opendata.arcgis.com/datasets/e826a30501ea4d21bb4da9c379756f23,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty2010AerialsNW.zip,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/e826a30501ea4d21bb4da9c379756f23
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'PoliticalElection Map', u'Election Precincts']",http://data-lakecountyil.opendata.arcgis.com/datasets/7b41ea0c6c3a44fd8c0aab5bd52b5864,Election Precinct 231,Election Precinct 231,2018-08-15T16:56:27.000Z,2018-10-17T21:39:58.828Z,http://data-lakecountyil.opendata.arcgis.com/datasets/7b41ea0c6c3a44fd8c0aab5bd52b5864,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/231.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/7b41ea0c6c3a44fd8c0aab5bd52b5864
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'Individual District Map', u'Elementary School Districts']",http://data-lakecountyil.opendata.arcgis.com/datasets/2eb5a7386bdd43cb812cb1d1d5dc76b0,Lake Villa Community Consolidated School Dictrict 41,Lake Villa Community Consolidated School Dictrict 41,2018-08-15T17:16:04.000Z,2018-10-17T21:40:18.164Z,http://data-lakecountyil.opendata.arcgis.com/datasets/2eb5a7386bdd43cb812cb1d1d5dc76b0,https://maps.lakecountyil.gov/Output/DistrictMaps/schl/lakevillacommunityconsolidatedschooldistrict41.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/2eb5a7386bdd43cb812cb1d1d5dc76b0
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'Individual District Map', u'Special Service Areas']",http://data-lakecountyil.opendata.arcgis.com/datasets/0c02e24de9424b82b6a7a96eb0e8cadf,Barrington Hills Special Service Area 1,Barrington Hills Special Service Area 1,2018-08-15T17:18:35.000Z,2018-10-17T21:39:50.795Z,http://data-lakecountyil.opendata.arcgis.com/datasets/0c02e24de9424b82b6a7a96eb0e8cadf,https://maps.lakecountyil.gov/Output/DistrictMaps/spec/BarringtonHillsSpecialServiceArea1.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/0c02e24de9424b82b6a7a96eb0e8cadf
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'Individual District Map', u'Tax Increment Finance TIF Districts']",http://data-lakecountyil.opendata.arcgis.com/datasets/52df3ce6bbe748fcb15e7b8d6e45b9b0,Beach Park Tax Increment Finance Area 1,Beach Park Tax Increment Finance Area 1,2018-08-15T17:19:38.000Z,2018-10-17T21:40:06.182Z,http://data-lakecountyil.opendata.arcgis.com/datasets/52df3ce6bbe748fcb15e7b8d6e45b9b0,https://maps.lakecountyil.gov/Output/DistrictMaps/spec/BeachParkTaxIncrementFinanceArea1.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/52df3ce6bbe748fcb15e7b8d6e45b9b0
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'Individual District Map', u'Special Service Areas']",http://data-lakecountyil.opendata.arcgis.com/datasets/cac81d6fadc547fca5d5aaf7bc975f9c,Riverwoods Special Service Area 29,Riverwoods Special Service Area 29,2018-08-15T17:26:23.000Z,2018-08-15T18:53:26.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/cac81d6fadc547fca5d5aaf7bc975f9c,https://maps.lakecountyil.gov/Output/DistrictMaps/spec/RiverwoodsSpecialServiceArea29.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/cac81d6fadc547fca5d5aaf7bc975f9c
"Lake County, Illinois","[u'Lake County Illinois', u'Water', u'Hydrology', u'Surface Water', u'Surface Water spatial data']",http://data-lakecountyil.opendata.arcgis.com/datasets/00b0f7155e064813b856d166087e360b_1,Hydrology Polygons 2002,"Download In State Plane Projection Here.?This dataset represents the water feature areas (for example, lakes 
and ponds) of Lake County, Illinois. The features captured in this 
polygon dataset include: lakes, ponds, detention/retention basins, 
river/streams/creeks greater than five feet wide, and islands.

        The data has not been field verified and errors and/or omissions may be present.

        The names used for the water bodies were collected from a 
number of sources including: existing datasets, historic maps and/or 
atlases, US Geologic Survey (USGS) Geographic Names Information System (GNIS),
 current and historical USGS topographic quadrangle maps, local 
publications on place names within the county, and platted subdivisions.

        The dataset was traced from aerial photography captured 
between April 13 and April 26, 2002. The water features were compiled 
using softcopy analytical stereoplotters. This dataset should meet 
National Map Accuracy Standards for a 1:1200 product and it is 
georeferenced to the Illinois State Plane, Eastern Zone, using the NAD83
 HARN horizontal datum.",2016-11-22T22:16:01.000Z,2018-10-17T21:39:41.671Z,http://data-lakecountyil.opendata.arcgis.com/datasets/00b0f7155e064813b856d166087e360b_1,https://services3.arcgis.com/HESxeTbDliKKvec2/arcgis/rest/services/LakeCounty_Hydrology/FeatureServer/1,"-88.1996,42.1526,-87.787,42.4958",http://data-lakecountyil.opendata.arcgis.com/datasets/00b0f7155e064813b856d166087e360b_1
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'PoliticalElection Map', u'Election Precincts']",http://data-lakecountyil.opendata.arcgis.com/datasets/24f8aa2557c24d1a80a0c31833539483,Election Precinct 221,Election Precinct 221,2018-08-15T16:55:55.000Z,2018-08-15T18:53:26.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/24f8aa2557c24d1a80a0c31833539483,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/221.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/24f8aa2557c24d1a80a0c31833539483
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'Individual District Map', u'Drainage Districts']",http://data-lakecountyil.opendata.arcgis.com/datasets/726f30a0c97444209f7286d8b53ca658,East Skokie Drainage District,East Skokie Drainage District,2018-08-15T16:37:10.000Z,2018-10-17T21:40:17.718Z,http://data-lakecountyil.opendata.arcgis.com/datasets/726f30a0c97444209f7286d8b53ca658,https://maps.lakecountyil.gov/Output/DistrictMaps/drainage/eastskokie_dd.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/726f30a0c97444209f7286d8b53ca658
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'PoliticalElection Map', u'Election Precincts']",http://data-lakecountyil.opendata.arcgis.com/datasets/371d5c52f02b4e9aaa710b4ac787e40d,Election Precinct 158,Election Precinct 158,2018-08-15T16:52:15.000Z,2018-10-17T21:40:05.716Z,http://data-lakecountyil.opendata.arcgis.com/datasets/371d5c52f02b4e9aaa710b4ac787e40d,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/158.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/371d5c52f02b4e9aaa710b4ac787e40d
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'PoliticalElection Map', u'Election Precincts']",http://data-lakecountyil.opendata.arcgis.com/datasets/a8c1f0ca78464cb0aeb3ad4f6bb43293,Election Precinct 22,Election Precinct 22,2018-08-15T16:44:31.000Z,2018-10-17T21:40:17.506Z,http://data-lakecountyil.opendata.arcgis.com/datasets/a8c1f0ca78464cb0aeb3ad4f6bb43293,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/022.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/a8c1f0ca78464cb0aeb3ad4f6bb43293
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'PoliticalElection Map', u'State Representative']",http://data-lakecountyil.opendata.arcgis.com/datasets/87dd468cb738441faa9ce585887d1c72,State Representative 58 Precinct Book,State Representative 58 Precinct Book,2018-08-15T17:09:14.000Z,2018-10-17T21:40:10.172Z,http://data-lakecountyil.opendata.arcgis.com/datasets/87dd468cb738441faa9ce585887d1c72,https://maps.lakecountyil.gov/Output/DistrictMaps/pol/SR_Dist58_PrecinctBook.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/87dd468cb738441faa9ce585887d1c72
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'PoliticalElection Map', u'Election Precincts']",http://data-lakecountyil.opendata.arcgis.com/datasets/d3b4936b4c0d439595e3d533d86ec2a4,Election Precinct 249,Election Precinct 249,2018-08-15T16:57:30.000Z,2018-10-17T21:40:16.718Z,http://data-lakecountyil.opendata.arcgis.com/datasets/d3b4936b4c0d439595e3d533d86ec2a4,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/249.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/d3b4936b4c0d439595e3d533d86ec2a4
"Lake County, Illinois","[u'Lake County Illinois', u'Parcels', u'Tax Assessment', u'Tax Parcels', u'Tax Parcel Boundaries', u'Tax Parcel Boundaries spatial data']",http://data-lakecountyil.opendata.arcgis.com/datasets/318e616ff0d14efe83927d8dd3bc1e12_0,Tax Parcels,"Download In State Plane Projection Here.?Parcel boundaries are developed from deeds, plats of subdivision and other
legal documents going back to the mid 1800's, following generally accepted
practices used in Public Land Survey System states, and following guidelines
established by the Illinois Department of Revenue and the International
Association of Assessment Officials. Lake County's parcel coverage is based on
resolving the accumulated evidence of all of the legal documents surrounding a
particular parcel or subdivision, and not the result of a countywide resurvey.
These parcel boundaries are intended to be a visual inventory of property for
tax and other administrative purposes; they are not intended to be used in
place of an on-site survey or for the precise determination of property corners
or PLSS features based on GIS coordinates. In Illinois, only a registered
professional land surveyor is authorized to determine boundary locations.

Included are the tax parcel boundaries, represented as polygons and
centroids, for all changes resulting from legal records submitted to the
Recorder of Deeds up to December 31st of the preceding year, as well as any
court orders, municipal annexations and other transactions which impact the tax
parcel boundaries. NOTE: The ONLY attribute included is the Property
Index Number, or PARCEL_NUM. Additional assessment attribute data can be
downloaded here.

This parcel layer is used for tax assessment purposes and for a variety of
other local government functions. It changes often, both spatially and in its
attribution, based on divisions or consolidations, the sale of property and
other transactions.

Example: PIN 08-17-304-014 can be interpreted as follows: Township 08,
Section 17, Block 304, Parcel 014. Note that the first digit of block,
3 in this example, signifies that the parcel lies in quarter
section 3. The quarter sections are labeled from 1 through 4, representing the
northwest, northeast, southwest and southeast quarter sections, respectively.

Update Frequency:
This dataset is updated on a weekly basis.",2016-11-30T21:15:38.000Z,2018-10-17T21:40:12.489Z,http://data-lakecountyil.opendata.arcgis.com/datasets/318e616ff0d14efe83927d8dd3bc1e12_0,https://services3.arcgis.com/HESxeTbDliKKvec2/arcgis/rest/services/OpenData_ParcelPolygons/FeatureServer/0,"-88.2001,42.1522,-87.7557,42.496",http://data-lakecountyil.opendata.arcgis.com/datasets/318e616ff0d14efe83927d8dd3bc1e12_0
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'Individual District Map', u'Elementary School Districts']",http://data-lakecountyil.opendata.arcgis.com/datasets/cd7b5b9aff714a2da0fbd4389f70e57a,Zion Elementary School Dictrict 6,Zion Elementary School Dictrict 6,2018-08-15T17:17:52.000Z,2018-10-17T21:39:55.586Z,http://data-lakecountyil.opendata.arcgis.com/datasets/cd7b5b9aff714a2da0fbd4389f70e57a,https://maps.lakecountyil.gov/Output/DistrictMaps/schl/zionelementaryschooldistrict6.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/cd7b5b9aff714a2da0fbd4389f70e57a
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'PoliticalElection Map', u'Election Precincts']",http://data-lakecountyil.opendata.arcgis.com/datasets/d4f55edf0d5b4b71824aabbd0e17919e,Vernon Township Election Precincts,Vernon Township Election Precincts,2018-08-15T17:31:38.000Z,2018-10-17T21:40:07.913Z,http://data-lakecountyil.opendata.arcgis.com/datasets/d4f55edf0d5b4b71824aabbd0e17919e,https://maps.lakecountyil.gov/Output/DistrictMaps/twppcts/vernpcts.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/d4f55edf0d5b4b71824aabbd0e17919e
"Lake County, Illinois","[u'Lake County Illinois', u'soils', u'soil survey', u'Soil Survey Geographic', u'SSURGO', u'USGS Geographic Names Information System', u'GNIS', u'soils spatial data']",http://data-lakecountyil.opendata.arcgis.com/datasets/69c07a3112b34490bb7011711d553e5e_0,Soil Points,"Download In State Plane Projection Here.?See the Lake County Soils Documentation for additional information -- including an explanation of data fields.This product includes the United States Department of Agriculture - Natural Resources Conservation Service
 2004 Soil Survey data and related information. An intergovernmental 
funding agreement between the USDA-NRCS, the State of Illinois 
Department of Agriculture and Lake County made this product possible. 
This soil information is referred to as SSURGO by NRCS.

        The spatial (soil polygons) and tabular (physical and 
chemical properties) data for all soil survey areas are available free 
from the Web Soil Survey website.

        Helpful information about soils can be found through the NRCS Illinois website.

        The McHenry-Lake County Soil and Water Conservation District staff can also provide assistance with questions related to soils.",2016-11-21T16:56:33.000Z,2018-10-17T21:39:31.363Z,http://data-lakecountyil.opendata.arcgis.com/datasets/69c07a3112b34490bb7011711d553e5e_0,https://services3.arcgis.com/HESxeTbDliKKvec2/arcgis/rest/services/LakeCounty_SoilData/FeatureServer/0,"-88.1989,42.1537,-87.8026,42.4954",http://data-lakecountyil.opendata.arcgis.com/datasets/69c07a3112b34490bb7011711d553e5e_0
"Lake County, Illinois","[u'Recorder of Deeds', u'Deeds', u'Mortgage Documents', u'Recorded Documents']",http://data-lakecountyil.opendata.arcgis.com/datasets/494f90d1c0d342d7a7dea9362aedc889,"Deeds, Mortage Documents, and Other Recorded Documents",There is no description available.,2018-09-05T18:42:10.000Z,2018-10-17T21:39:26.658Z,http://data-lakecountyil.opendata.arcgis.com/datasets/494f90d1c0d342d7a7dea9362aedc889,http://www.lakecountyil.gov/258/Recorder-of-Deeds,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/494f90d1c0d342d7a7dea9362aedc889
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'PoliticalElection Map', u'Election Precincts']",http://data-lakecountyil.opendata.arcgis.com/datasets/b1bcbb8e00394930a9f4743608de30e9,Countywide Election Precincts,Countywide Election Precincts,2018-08-15T16:28:46.000Z,2018-10-17T21:40:04.218Z,http://data-lakecountyil.opendata.arcgis.com/datasets/b1bcbb8e00394930a9f4743608de30e9,https://maps.lakecountyil.gov/Output/CountyMaps/cctypcts.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/b1bcbb8e00394930a9f4743608de30e9
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'PoliticalElection Map', u'Election Precincts']",http://data-lakecountyil.opendata.arcgis.com/datasets/9f311bba04a044b398b452b3cbd8ad18,Election Precinct 365,Election Precinct 365,2018-08-15T17:04:12.000Z,2018-10-17T21:40:12.162Z,http://data-lakecountyil.opendata.arcgis.com/datasets/9f311bba04a044b398b452b3cbd8ad18,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/365.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/9f311bba04a044b398b452b3cbd8ad18
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'Individual District Map', u'Elementary School Districts']",http://data-lakecountyil.opendata.arcgis.com/datasets/202e4d2f7c7d4bb2acc9ebab5be7e688,Aptakisic-Tripp Community Consolidated School Dictrict 102,Aptakisic-Tripp Community Consolidated School Dictrict 102,2018-08-15T17:14:05.000Z,2018-10-17T21:40:18.480Z,http://data-lakecountyil.opendata.arcgis.com/datasets/202e4d2f7c7d4bb2acc9ebab5be7e688,https://maps.lakecountyil.gov/Output/DistrictMaps/schl/aptakisic-trippcommunityconsolidatedschooldistrict102.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/202e4d2f7c7d4bb2acc9ebab5be7e688
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'PoliticalElection Map', u'Election Precincts']",http://data-lakecountyil.opendata.arcgis.com/datasets/ba32ad8003334d3ebe0d84ed51c5819b,Election Precinct 149,Election Precinct 149,2018-08-15T16:51:45.000Z,2018-08-15T18:53:20.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/ba32ad8003334d3ebe0d84ed51c5819b,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/149.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/ba32ad8003334d3ebe0d84ed51c5819b
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'Countywide Map']",http://data-lakecountyil.opendata.arcgis.com/datasets/d8585b29fcce4d4096f3652e20acd9e1,Countywide City and Village Boundaries,Countywide City and Village Boundaries,2018-08-15T16:27:41.000Z,2018-10-17T21:40:14.966Z,http://data-lakecountyil.opendata.arcgis.com/datasets/d8585b29fcce4d4096f3652e20acd9e1,https://maps.lakecountyil.gov/Output/CountyMaps/cctycity.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/d8585b29fcce4d4096f3652e20acd9e1
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'PoliticalElection Map', u'Election Precincts']",http://data-lakecountyil.opendata.arcgis.com/datasets/07265506707448349e885e72f2b81ad7,Election Precinct 280,Election Precinct 280,2018-08-15T16:59:14.000Z,2018-10-17T21:40:12.980Z,http://data-lakecountyil.opendata.arcgis.com/datasets/07265506707448349e885e72f2b81ad7,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/280.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/07265506707448349e885e72f2b81ad7
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'PoliticalElection Map', u'Election Precincts']",http://data-lakecountyil.opendata.arcgis.com/datasets/a789102a549f4275b86130694d3b6f00,Election Precinct 381,Election Precinct 381,2018-08-15T17:05:01.000Z,2018-10-17T21:39:58.579Z,http://data-lakecountyil.opendata.arcgis.com/datasets/a789102a549f4275b86130694d3b6f00,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/381.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/a789102a549f4275b86130694d3b6f00
