publisher,keyword,identifier,title,description,issued,modified,landingPage,webService,spatial
"City of Washington, DC","[u'historic', u'historic buildings', u'Historic Preservation Office', u'Historic Washington DC', u'historical buildings', u'hpo', u'office of planning', u'planning', u'jan2017', u'washington dc', u'dcgis', u'building']",http://opendata.dc.gov/datasets/8ffa9109cd9a4e37982cea67b289784d_0,Historic Data on DC Buildings,"Historical Data on the Buildings of Washington DC, collected over 15 years by Brian Kraft, with support from JMT Inc., for the DC Historic Preservation Office. Most of the data comes from the building permits issued by the city, especially from 1877 to 1949. Sources are named for all buildings and other sources include real estate maps, tax assessments, newspaper reports, and the DC Office of Tax and Revenue, mosty for buildings after 1949. Work on this data is ongoing but we feel that this will be a valuable and enjoyable research tool as it is.",2017-01-05T20:40:42.000Z,2018-10-12T13:56:25.503Z,http://opendata.dc.gov/datasets/8ffa9109cd9a4e37982cea67b289784d_0,https://services.arcgis.com/neT9SoYxizqTHZPH/arcgis/rest/services/DC_HistoricalBuildings2017/FeatureServer/0,"-77.1153,38.8104,-76.9097,38.9956",http://opendata.dc.gov/datasets/8ffa9109cd9a4e37982cea67b289784d_0
"City of Washington, DC","[u'Open Data', u'Washington DC', u'DC GIS', u'District of Columbia', u'Environment', u'Environmental', u'stormwate', u'drainage area', u'MS4', u'DC', u'sewershed', u'outfall', u'DCGIS']",http://opendata.dc.gov/datasets/1f2268711936426a88d12652b0e53ab1_32,CSO and MS4 Storm Sewer Systems Border,"This dataset contains the buffer zone between the MS4 and CSO swersheds. The dataset contains a buffer zone between the MS4 and CSO areas, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. All DC GIS data is stored and exported in Maryland State Plane coordinates NAD 83 meters. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",2015-02-27T20:55:51.000Z,2018-10-12T14:14:18.439Z,http://opendata.dc.gov/datasets/1f2268711936426a88d12652b0e53ab1_32,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Environment_WebMercator/MapServer/32,"-77.080715711,38.8707503057,-76.9703252674,38.9820528724",http://opendata.dc.gov/datasets/1f2268711936426a88d12652b0e53ab1_32
"City of Washington, DC","[u'Government operations', u'transparency', u'accountability', u'PO', u'purchase', u'orders', u'procurement', u'Office of Contracting and Procurement', u'Financials', u'2012', u'mar2017', u'dollars']",http://opendata.dc.gov/datasets/77f88dda8b2e492eb0e03994649cd8e9_49,Purchase Orders in FY 2012,"2012 - DC Office of Contracting and
Procurement Purchase Orders from Procurement Automated Support System (PASS).
This dataset contains purchase orders with the amount of spend greater than
$2500.",2017-03-08T19:52:00.000Z,2018-10-12T14:04:47.624Z,http://opendata.dc.gov/datasets/77f88dda8b2e492eb0e03994649cd8e9_49,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Service_WebMercator/MapServer/49,"-77.176,38.755,-76.896,39.035",http://opendata.dc.gov/datasets/77f88dda8b2e492eb0e03994649cd8e9_49
"City of Washington, DC","[u'transportation', u'DDOT', u'violations', u'Vision Zero', u'VZ', u'feb2016', u'odtest', u'DPW', u'DMV', u'dc', u'washington dc', u'MPD', u'police', u'enforcement', u'parking', u'parking violation', u'ppsa', u'vision zero']",http://opendata.dc.gov/datasets/974c94a67f8a469b8252d6c8ac920b70_8,Parking Violations Summary for 2011 - Weeks 27 to 52,"The?Vision Zero?data contained in this layer pertain to parking violations issued by the District of Columbia's?Metropolitan Police Department (MPD)?and partner agencies with the authority to do so. For example, the?District Department of Transportation's (DDOT)?traffic control officers who?prevent congestion through enforcement and control at intersections throughout the District. Locations of moving violations are identified from a database provided by the?District?Department of Motor Vehicles (DMV).The data is summarized by ticket counts based on time of day, week of year, year, and category of violation.?The summary form was created as a series of aggregated street segment data, in order to view spatial patterns on a weekly basis. This is a temporal crosstab of violation types (defined below) by week and time of day (ranges defined below).Users are able to query by week to get a DC-wide yearly and weekly perspective on over?50 different combinations of violations.??Create interesting street segment heat maps which can get quite specific to identify patterns and answer questions. For example, what type of parking violations occurred the most in the time period of this data? These data will give up to?26 distinct street segments of information ? one for each week of the half year.Field Definitions:Identification?Weeknumber ? Week of Year, based on a Sunday start of the weekStreetSeg ? Street Segment ID, corresponds to the DDOT street centerline ?StreetSegID? fieldRegistered Name ? Street nameStreetType ? Type of Street (Road, Ave, etc)Quad ? DC Quadrant?FromAddLeft ? Unit number start (for approximating this segment?s block)?ToAddLeft ? Unit number end (for approximating this segment?s blockMovingImproper commercial and residential vehicle parkingparking in a manner impeding bicycle and pedestrian access parking meter violations?miscellaneous parking violations parking in a restricted/reserved curbside use zone ?residential permit parking program violationsImportant Notes:? Records which could not be associated to a street centerline segment (StreetSeg) were excluded from these summaries. Records which do not have a time of day associated with the violation were excluded from these summaries.",2016-02-10T17:55:30.000Z,2018-10-12T16:34:24.031Z,http://opendata.dc.gov/datasets/974c94a67f8a469b8252d6c8ac920b70_8,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/ViolationsSummary/MapServer/8,"-77.1144,38.8191,-76.9094,38.9953",http://opendata.dc.gov/datasets/974c94a67f8a469b8252d6c8ac920b70_8
"City of Washington, DC","[u'aug2018', u'Building', u'DC', u'DC', u'District of Columbia', u'planimetrichistoric', u'Planimetrics', u'sidewalk', u'stair', u'structure', u'transportation', u'walkway', u'Washington']",http://opendata.dc.gov/datasets/32e98204b6254fe091ebe9d4ec117a24_9,Sidewalks 2013,"Sidewalk. The dataset contains polygons representing planimetric Sidewalks, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO). These features were originally captured in 1999 and updated in 2005, 2008, 2010, and 2013. The following planimetric layers were updated: - Building Polygons (BldgPly)- Bridge and Tunnel Polygons (BrgTunPly)- Grate (GratePly)- Horizontal and Vertical Control Points (GeoControlPt) - Obscured Area Polygons (ObsAreaPly)- Railroad Lines (RailRdLn) - Road, Parking, and Driveway Polygons (RoadPly)- Sidewalk Polygons (SidewalkPly)- Stairs (StairPly)- Swimming Pools (SwmPoolPly)- Wooded Areas (WoodPly) METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",2018-07-19T20:15:49.000Z,2018-10-12T13:57:56.358Z,http://opendata.dc.gov/datasets/32e98204b6254fe091ebe9d4ec117a24_9,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Planimetrics_2013/MapServer/9,"-77.1166,38.7929,-76.9095,38.9924",http://opendata.dc.gov/datasets/32e98204b6254fe091ebe9d4ec117a24_9
"City of Washington, DC","[u'well', u'well permits', u'water', u'dc water', u'environment', u'dc', u'dc government', u'permits', u'wells']",http://opendata.dc.gov/datasets/84fdf39aaa3a4e75ba9e7a167577daa8_41,DC Well Permits,"Wells are defined by DC Law ? 8-103.01(26A) as any test hole, shaft, or soil excavation created by any means including, but not limited to, drilling, coring, boring, washing, driving, digging, or jetting, for purposes including, but not limited to, locating, testing, diverting, artificially recharging, or withdrawing fluids, or for the purpose of underground injection.The?Department of Energy  Environment's?Water Quality Division reviews permit applications to install wells (see definition of wells below) in private and public space through the Department of Consumer and?Regulatory Affairs and the District Department of Transportation.",2015-08-18T17:29:04.000Z,2018-10-12T14:17:47.712Z,http://opendata.dc.gov/datasets/84fdf39aaa3a4e75ba9e7a167577daa8_41,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Environment_WebMercator/MapServer/41,"-77.1141,38.8136,-76.9118,38.9939",http://opendata.dc.gov/datasets/84fdf39aaa3a4e75ba9e7a167577daa8_41
"City of Washington, DC","[u'dmped', u'planning', u'economic', u'real estate', u'business', u'finance', u'dc', u'dcgis', u'washington', u'jun2016']",http://opendata.dc.gov/datasets/ffe8893619ec4402ba6dabe05b9ff9ef_63,Real Estate Portfolio at DMPED,The Office of the Deputy Mayor for Planning and Economic Development (DMPED) is charged with executing the Mayor's economic development strategy. DMPED manages a portfolio of real estate projects located across the District of Columbia.?More information is available on the?Project Pipeline Database (PPD)	Public Access Dashboard.,2016-06-27T17:18:48.000Z,2018-10-12T14:08:52.270Z,http://opendata.dc.gov/datasets/ffe8893619ec4402ba6dabe05b9ff9ef_63,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Property_and_Land_WebMercator/MapServer/63,"-77.176,38.755,-76.896,39.035",http://opendata.dc.gov/datasets/ffe8893619ec4402ba6dabe05b9ff9ef_63
"City of Washington, DC","[u'Administrative', u'Architect of the Capitol', u'Boundary', u'DC', u'DC GIS', u'District of Columbia', u'federal', u'Government jurisdictions', u'political', u'Washington', u'Washington DC']",http://opendata.dc.gov/datasets/d9e8c786c9694e47979ef71a5c2f1a7a_5,Architect of the Capitol,"Architect of the Capitol jurisdiction boundary. The dataset contains locations and attributes of the Architect of the Capitol jurisdiction boundary, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. The boundary was identified from public records (including the Architect's http://www.aoc.gov/cc/cc_map.htm ) and heads-up digitized using a combination of the 1995/1999 orthophotographs and planimetric roads features.",2015-02-27T19:20:18.000Z,2018-10-12T13:57:20.981Z,http://opendata.dc.gov/datasets/d9e8c786c9694e47979ef71a5c2f1a7a_5,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Administrative_Other_Boundaries_WebMercator/MapServer/5,"-77.0152329231,38.8794142184,-77.0020359888,38.8974696564",http://opendata.dc.gov/datasets/d9e8c786c9694e47979ef71a5c2f1a7a_5
"City of Washington, DC","[u'Open Data', u'Washington DC', u'DC GIS', u'District of Columbia', u'311', u'Service Requests']",http://opendata.dc.gov/datasets/38ca2191c6924e2abd96447ede4ccbd3_1,Dead Animal Pickup in Last 30 Days,This data layer shows 311 Service Requests in the last 30 days for removal requests for dead animals on public property.,2015-04-30T13:00:57.000Z,2018-10-12T14:04:10.894Z,http://opendata.dc.gov/datasets/38ca2191c6924e2abd96447ede4ccbd3_1,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_APPS/SR_30days_Open/MapServer/1,"-77.1118223715,38.8257170316,-76.9107112892,38.9822889979",http://opendata.dc.gov/datasets/38ca2191c6924e2abd96447ede4ccbd3_1
"City of Washington, DC","[u'commercial', u'dc', u'dc gis', u'dcoz', u'downtown', u'industrial', u'jul2016', u'land use', u'mixed use', u'planning', u'regulations', u'residential', u'washington dc', u'zoning', u'zr16']",http://opendata.dc.gov/datasets/f22a3a244b624fd1a8121919d3d186b0_30,Zoning Downtown Designated Streets,"The review of the Zoning Regulations of 1958, as amended, was a project that began in 2007. The new Zoning Regulations of 2016 were published on March 4, 2016 and effective on September 6, 2016.The purposes of the Downtown (D) zones (D-1-R, D-2, D-3, D-4, D-4-R, D-5,D-5-R, D-6, D-6-R, D-7, and D-8) are to provide for the orderly development and use of land and structures in areas the Comprehensive Plan generally characterized as:(a) Central Washington; or(b) Appropriate for a high-density mix of office, retail, service, residential, entertainment, lodging, institutional, and other uses, often grouped into neighborhoods with distinct identities.Detailed information at http://dcoz.dc.gov.",2016-07-21T14:09:11.000Z,2018-10-12T14:01:16.704Z,http://opendata.dc.gov/datasets/f22a3a244b624fd1a8121919d3d186b0_30,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Planning_Landuse_and_Zoning_WebMercator/MapServer/30,"-77.0412,38.8766,-77.0036,38.9083",http://opendata.dc.gov/datasets/f22a3a244b624fd1a8121919d3d186b0_30
"City of Washington, DC","[u'bus', u'commuter', u'commuter bus', u'DC GIS', u'District of Columbia', u'light rail', u'marc', u'maryland', u'MTA', u'NCR GDX', u'railroad', u'railway', u'station', u'stop', u'train', u'transit', u'Transportation', u'Washington DC']",http://opendata.dc.gov/datasets/3af85db360e24427a2f0f40a9b0d6fd9_97,Maryland Area Regional Commuter Train Stops,Maryland Transit Stops and Stations.,2015-02-27T21:15:29.000Z,2018-01-29T15:16:12.000Z,http://opendata.dc.gov/datasets/3af85db360e24427a2f0f40a9b0d6fd9_97,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Transportation_WebMercator/MapServer/97,"-77.9635757448,38.3145087824,-76.072597779,39.6060935103",http://opendata.dc.gov/datasets/3af85db360e24427a2f0f40a9b0d6fd9_97
"City of Washington, DC","[u'breakline', u'contour', u'DC', u'DC', u'DC GIS', u'DCGIS', u'District of Columbia', u'Elevation', u'elevation', u'Open Data', u'Terrain', u'Topography', u'topography', u'Washington', u'Washington DC']",http://opendata.dc.gov/datasets/683e671a380f45f29d7634c216c181f2_0,Topography - Breaklines,"Breaklines. The dataset contains breakline features derived photogrammetrically to support 2? contours. Masspoints and breaklines were compiled from Spring 2008 aerial photography using softcopy photogrammetric techniques. Breaklines typically occur at significant terrain breaks including street centerlines, hydrography, road edges, rail centerlines, and walls. Masspoints and breaklines were compiled to support generation of a TIN and the subsequent processing of 2? contours. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",2015-02-27T20:54:38.000Z,2018-10-12T13:57:27.100Z,http://opendata.dc.gov/datasets/683e671a380f45f29d7634c216c181f2_0,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Elevation_WebMercator/MapServer/0,"-77.1194101289,38.8014992369,-76.9093204837,38.9955341158",http://opendata.dc.gov/datasets/683e671a380f45f29d7634c216c181f2_0
"City of Washington, DC","[u'Open Data', u'Washington DC', u'Facility', u'Structure', u'DC GIS', u'District of Columbia', u'Sewer', u'Grate', u'Washington', u'DC', u'DC', u'DCGIS']",http://opendata.dc.gov/datasets/a8a31b7691c54518a995d7223a6a6baf_0,Bollards,Bollards. The dataset contains polygons representing planimetric grates created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO). These features were originally captured in 1999 and updated in 2005 and 2008. The following planimetric layers were updated using 2008 imagery - Grates (GratePt) - Bollards (BollardPt) - Stairs (StairPly) - Pools (SwmPoolPly). All DC GIS data is stored and exported in Maryland State Plane coordinates NAD 83 meters. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.,2015-04-27T16:51:24.000Z,2018-10-12T13:59:11.770Z,http://opendata.dc.gov/datasets/a8a31b7691c54518a995d7223a6a6baf_0,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Facility_and_Structure_WebMercator/MapServer/0,"-77.1124389913,38.8128177557,-76.909954122,38.9862116196",http://opendata.dc.gov/datasets/a8a31b7691c54518a995d7223a6a6baf_0
"City of Washington, DC","[u'transportation', u'DDOT', u'violations', u'Vision Zero', u'VZ', u'feb2016', u'odtest', u'DPW', u'DMV', u'dc', u'washington dc', u'MPD', u'police', u'enforcement', u'parking', u'parking violation', u'ppsa', u'vision zero']",http://opendata.dc.gov/datasets/eb266fa15a3542f78ec1393e5146f8ce_7,Parking Violations Summary for 2011 - Weeks 1 to 26,"The?Vision Zero?data contained in this layer pertain to parking violations issued by the District of Columbia's?Metropolitan Police Department (MPD)?and partner agencies with the authority to do so. For example, the?District Department of Transportation's (DDOT)?traffic control officers who?prevent congestion through enforcement and control at intersections throughout the District. Locations of moving violations are identified from a database provided by the?District?Department of Motor Vehicles (DMV).The data is summarized by ticket counts based on time of day, week of year, year, and category of violation.?The summary form was created as a series of aggregated street segment data, in order to view spatial patterns on a weekly basis. This is a temporal crosstab of violation types (defined below) by week and time of day (ranges defined below).Users are able to query by week to get a DC-wide yearly and weekly perspective on over?50 different combinations of violations.??Create interesting street segment heat maps which can get quite specific to identify patterns and answer questions. For example, what type of parking violations occurred the most in the time period of this data? These data will give up to?26 distinct street segments of information ? one for each week of the half year.Field Definitions:Identification?Weeknumber ? Week of Year, based on a Sunday start of the weekStreetSeg ? Street Segment ID, corresponds to the DDOT street centerline ?StreetSegID? fieldRegistered Name ? Street nameStreetType ? Type of Street (Road, Ave, etc)Quad ? DC Quadrant?FromAddLeft ? Unit number start (for approximating this segment?s block)?ToAddLeft ? Unit number end (for approximating this segment?s blockMovingImproper commercial and residential vehicle parkingparking in a manner impeding bicycle and pedestrian access parking meter violations?miscellaneous parking violations parking in a restricted/reserved curbside use zone ?residential permit parking program violationsImportant Notes:? Records which could not be associated to a street centerline segment (StreetSeg) were excluded from these summaries. Records which do not have a time of day associated with the violation were excluded from these summaries.",2016-02-10T17:45:28.000Z,2018-10-12T16:20:23.470Z,http://opendata.dc.gov/datasets/eb266fa15a3542f78ec1393e5146f8ce_7,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/ViolationsSummary/MapServer/7,"-77.1122,38.813,-76.9104,38.9953",http://opendata.dc.gov/datasets/eb266fa15a3542f78ec1393e5146f8ce_7
"City of Washington, DC","[u'Open Data', u'Washington DC', u'DC GIS', u'District of Columbia', u'Business', u'Economic', u'economy', u'New Communities Program', u'DC', u'Washington', u'DC', u'DCGIS', u'boundary']",http://opendata.dc.gov/datasets/2fb673510f494326af5367c8a90df980_24,New Community Selected 2006,New Communities 2006 Selected Sites for the New Communities Program. All DC GIS data is stored and exported in Maryland State Plane coordinates NAD 83 meters. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.,2015-02-27T20:36:19.000Z,2018-10-12T14:18:49.580Z,http://opendata.dc.gov/datasets/2fb673510f494326af5367c8a90df980_24,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Business_and_Economic_Development_WebMercator/MapServer/24,"-77.0231480772,38.8577847955,-76.9227572044,38.9330113857",http://opendata.dc.gov/datasets/2fb673510f494326af5367c8a90df980_24
"City of Washington, DC","[u'Open Data', u'Washington DC', u'DC GIS', u'District of Columbia', u'Environment', u'Environmental', u'storm', u'drainage area', u'DC', u'sewershed', u'rain', u'DCGIS']",http://opendata.dc.gov/datasets/7b160ea881874139872285440b5d2259_34,MS4 Sewer Shed Dissolve,"District MS4 Sewershed drainage areas. The dataset contains locations and attributes of the drainage areas of MS4 outfalls created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. A database provided by WASA identified outfalls, drainage structures, and MS4 outfall locations. All DC GIS data is stored and exported in Maryland State Plane coordinates NAD 83 meters. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",2015-02-27T20:55:53.000Z,2018-10-12T14:02:47.569Z,http://opendata.dc.gov/datasets/7b160ea881874139872285440b5d2259_34,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Environment_WebMercator/MapServer/34,"-77.1143216535,38.8044299095,-76.9090181895,38.9945168541",http://opendata.dc.gov/datasets/7b160ea881874139872285440b5d2259_34
"City of Washington, DC","[u'Attendance Zone', u'DC', u'DC', u'DC GIS', u'DC Public school', u'DCGIS', u'District of Columbia', u'Education', u'education', u'Elementary', u'High', u'Junior High', u'Middle', u'Open Data', u'school', u'Schools', u'society', u'Washington', u'Washington DC']",http://opendata.dc.gov/datasets/e3b5a085986044c48052521e6075c81d_18,School Attendance Zones (Elementary - Change area),"DC Elementary School Attendance change areas. This dataset shows D.C. public elementary school attendance areas where the new proposal will change where students attend elementary schools, added to the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO). These shape files display the areas throughout the city that have been rezoned to a new elementary, middle and high school attendance zone. Areas of the city could have been reassigned to a different school or reassigned to one of its current school options. These maps do not take into account phasing in policies. The new boundaries were recommended by the Advisory Committee on Student Assignment and accepted by the Mayor. These new boundaries will go into effect in the 2015-16 school year and significant phasing in policies will be put into place. See DME.dc.gov for more information. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",2015-02-27T20:53:08.000Z,2018-10-12T14:02:21.002Z,http://opendata.dc.gov/datasets/e3b5a085986044c48052521e6075c81d_18,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Education_WebMercator/MapServer/18,"-77.0833298704,38.8212429239,-76.9132856047,38.9723817528",http://opendata.dc.gov/datasets/e3b5a085986044c48052521e6075c81d_18
"City of Washington, DC","[u'resident', u'311', u'service requests', u'public service', u'call center', u'ouc', u'dc', u'dc gis', u'washington dc', u'oct2016']",http://opendata.dc.gov/datasets/65a81d0a91654b9692c08ca37809c3c3_3,City Service Requests in 2012,"Data provided here are from the District's 311 service request center. They represent all service requests such as abandoned automobiles, parking meter repair and bulk trash pickup. Requests are received by the Office of Unified Communications (OUC) through the Mayor's Call Center (311), citizens web intake at?http://311.dc.gov, electronic and US mail service or via other methods of communication.The?Office of Unified Communications (OUC)?oversees the designated call center for all 311 calls and for all District 911 calls.Please also visit the?DC 311 Service Request Map?which allows the public to see service requests in the last 30 days. Users can view requests by Ward within charts. Just set the area filter to select service requests. Click on a service request to view details.http://311.dc.gov",2016-10-19T17:04:38.000Z,2018-10-12T14:15:45.661Z,http://opendata.dc.gov/datasets/65a81d0a91654b9692c08ca37809c3c3_3,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/ServiceRequests/MapServer/3,"-77.176,38.755,-76.896,39.035",http://opendata.dc.gov/datasets/65a81d0a91654b9692c08ca37809c3c3_3
"City of Washington, DC","[u'commercial', u'dc', u'dc gis', u'dcoz', u'downtown', u'industrial', u'land use', u'mixed use', u'oct2016', u'planning', u'regulations', u'residential', u'washington dc', u'zoning', u'zr16']",http://opendata.dc.gov/datasets/cf871cf79b8a4199b14fcfa62db76354_33,Zoning Downtown Designated Streets Buffer,"A 5 meter buffered boundary created from the Zoning Downtown Designated Streets lines. The data was designed to intersect with the neighboring lots along each segment of the designated streets.The review of the Zoning Regulations of 1958, as amended, was a project that began in 2007. The new Zoning Regulations of 2016 were published on March 4, 2016 and effective on September 6, 2016.The purposes of the Downtown (D) zones (D-1-R, D-2, D-3, D-4, D-4-R, D-5,D-5-R, D-6, D-6-R, D-7, and D-8) are to provide for the orderly development and use of land and structures in areas the Comprehensive Plan generally characterized as:(a) Central Washington; or(b) Appropriate for a high-density mix of office, retail, service, residential, entertainment, lodging, institutional, and other uses, often grouped into neighborhoods with distinct identities.Detailed information at http://dcoz.dc.gov.Created as part of the Zoning Regulations of 2016. Effective September 6, 2016 per Zoning Commission Order 08-06A https://app.dcoz.dc.gov/Content/Search/ViewCaseReport.aspx?case_id=08-06A",2016-10-19T14:26:00.000Z,2018-10-12T14:02:14.247Z,http://opendata.dc.gov/datasets/cf871cf79b8a4199b14fcfa62db76354_33,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Planning_Landuse_and_Zoning_WebMercator/MapServer/33,"-77.0414,38.8766,-77.0036,38.9083",http://opendata.dc.gov/datasets/cf871cf79b8a4199b14fcfa62db76354_33
"City of Washington, DC","[u'TOPS', u'DDOT', u'DC', u'Permits', u'construction', u'transportation']",http://opendata.dc.gov/datasets/fc7da7bd29d4493481b17d032e117d09_0,Construction Permits (via DDOT TOPs),This data sets shows construction permits from DDOT's Transportation Online Permitting System. https://tops.ddot.dc.gov/,2014-11-05T14:39:46.000Z,2018-10-12T14:23:33.377Z,http://opendata.dc.gov/datasets/fc7da7bd29d4493481b17d032e117d09_0,https://maps2.dcgis.dc.gov/dcgis/rest/services/DDOT/TOPS/MapServer/0,"-77.1143,38.8145,-76.9099,38.995",http://opendata.dc.gov/datasets/fc7da7bd29d4493481b17d032e117d09_0
"City of Washington, DC","[u'aug2018', u'DC', u'DC', u'District of Columbia', u'planimetrichistoric', u'Planimetrics', u'Street Centerline', u'Transportation', u'Washington']",http://opendata.dc.gov/datasets/8655869366064bdca04bb6793cc02a54_3,Street Centerlines 2013,"Street Centerlines 2013. A single line, segmented at all intersections (alley and others), representing each street in the District. They follow the general trend of the street and do not deviate due to parking lanes, turning lanes, etc. and contain address ranges for geocoding. The street GIS database includes five different street road types: street centerline, alley, drive, ramp and service road. This layer contains complete theoretical address ranges.",2018-07-19T19:18:22.000Z,2018-10-12T13:57:44.986Z,http://opendata.dc.gov/datasets/8655869366064bdca04bb6793cc02a54_3,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Planimetrics_2013/MapServer/3,"-77.1167,38.7932,-76.9094,38.9953",http://opendata.dc.gov/datasets/8655869366064bdca04bb6793cc02a54_3
"City of Washington, DC","[u'resident', u'311', u'service requests', u'public service', u'call center', u'ouc', u'dc', u'dc gis', u'washington dc', u'oct2016']",http://opendata.dc.gov/datasets/310e9e84ad7f4af7a31e7115395d7b57_2,City Service Requests in 2011,"Data provided here are from the DC's 311 service request center. They represent all service requests such as abandoned automobiles, parking meter repair and bulk trash pickup. Requests are received by the Office of Unified Communications (OUC) through the Mayor's Call Center (311), citizens web intake at?http://311.dc.gov, electronic and US mail service or via other methods of communication.The?Office of Unified Communications (OUC)?oversees the designated call center for all 311 calls and for all District 911 calls.Please also visit the?DC 311 Service Request Map?which allows the public to see service requests in the last 30 days. Users can view requests by Ward within charts. Just set the area filter to select service requests. Click on a service request to view details.http://311.dc.gov",2016-10-19T16:56:22.000Z,2018-10-12T14:17:14.026Z,http://opendata.dc.gov/datasets/310e9e84ad7f4af7a31e7115395d7b57_2,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/ServiceRequests/MapServer/2,"-77.176,38.755,-76.896,39.035",http://opendata.dc.gov/datasets/310e9e84ad7f4af7a31e7115395d7b57_2
"City of Washington, DC","[u'Open Data', u'Washington DC', u'DC GIS', u'District of Columbia', u'311', u'Service Requests']",http://opendata.dc.gov/datasets/bd7b8d6c5aba4632ab3031e5c2a97fdd_2,Graffiti Removal in Last 30 Days,This data layer shows 311 Service Requests in the last 30 days for graffiti removal on public property.,2015-04-30T13:00:58.000Z,2018-10-12T14:12:11.036Z,http://opendata.dc.gov/datasets/bd7b8d6c5aba4632ab3031e5c2a97fdd_2,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_APPS/SR_30days_Open/MapServer/2,"-77.1094328403,38.8463349388,-76.9354843548,38.9789946889",http://opendata.dc.gov/datasets/bd7b8d6c5aba4632ab3031e5c2a97fdd_2
"City of Washington, DC","[u'Government operations', u'transparency', u'accountability', u'PO', u'purchase orders', u'procurement', u'Office of Contracting and Procurement', u'Financials', u'2004', u'mar2017', u'dollars']",http://opendata.dc.gov/datasets/cca62cf30ac7406590dbaeb5cfe97c7c_36,Purchase Orders in FY 2004,"2004 - DC Office of Contracting and
Procurement Purchase Orders from Procurement Automated Support System (PASS).
This dataset contains purchase orders with the amount of spend greater than
$2500.",2017-03-07T16:01:29.000Z,2018-10-12T14:02:16.049Z,http://opendata.dc.gov/datasets/cca62cf30ac7406590dbaeb5cfe97c7c_36,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Service_WebMercator/MapServer/36,"-77.176,38.755,-76.896,39.035",http://opendata.dc.gov/datasets/cca62cf30ac7406590dbaeb5cfe97c7c_36
"City of Washington, DC","[u'Government operations', u'transparency', u'accountability', u'PO', u'purchase orders', u'procurement', u'Office of Contracting and Procurement', u'Financials', u'2015', u'mar2017', u'dollars']",http://opendata.dc.gov/datasets/a3db68903a65496998ca388cb82ba926_46,Purchase Orders in FY 2015,"2015 - DC Office of Contracting and
Procurement Purchase Orders from Procurement Automated Support System (PASS).
This dataset contains purchase orders with the amount of spend greater than
$2500.",2017-03-07T14:55:17.000Z,2018-10-12T14:00:54.677Z,http://opendata.dc.gov/datasets/a3db68903a65496998ca388cb82ba926_46,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Service_WebMercator/MapServer/46,"-77.176,38.755,-76.896,39.035",http://opendata.dc.gov/datasets/a3db68903a65496998ca388cb82ba926_46
